@relation 'pacmanInformation-weka.filters.unsupervised.attribute.Remove-R7-8,17-22'

@attribute PacPosX numeric
@attribute PacPosY numeric
@attribute ActN {North,None}
@attribute ActSo {South,None}
@attribute ActE {East,None}
@attribute ActW {West,None}
@attribute G1PosX numeric
@attribute G1PosY numeric
@attribute G2PosX numeric
@attribute G2PosY numeric
@attribute G3PosX numeric
@attribute G3PosY numeric
@attribute G4PosX numeric
@attribute G4PosY numeric
@attribute Score numeric
@attribute NextScore numeric
@attribute PacDir {North,South,East,West,Stop,None}

@data
10,4,North,South,East,West,1,1,3,1,6,9,13,4,366,365,North
11,4,North,South,None,West,1,1,3,1,7,9,13,5,365,564,East
11,5,None,South,East,West,1,1,3,1,8,9,12,5,564,563,North
10,5,North,South,East,West,1,1,3,1,7,9,7,1,563,662,West
10,6,North,South,None,West,1,1,3,1,8,9,7,1,662,661,North
9,6,North,South,East,West,1,1,3,1,7,9,7,1,661,660,West
9,7,North,South,East,West,1,1,3,1,8,9,7,1,660,659,North
9,8,North,South,East,West,1,1,3,1,8,9,7,1,659,658,North
1,11,None,South,East,None,6,5,6,9,8,11,14,6,0,-1,Stop
1,10,North,South,None,None,6,5,6,10,9,11,14,6,-1,-2,South
1,9,North,South,East,None,5,5,6,11,9,11,14,5,-2,-3,South
2,9,None,South,East,West,4,5,5,11,9,11,13,5,-3,-4,East
3,9,None,South,East,West,3,5,6,11,10,11,12,5,-4,-5,East
3,8,North,South,East,West,2,5,6,10,10,11,13,5,-5,-6,South
3,7,North,None,East,West,2,5,6,11,11,11,13,4,-6,-7,South
2,7,North,None,East,West,1,5,7,11,10,11,13,4,-7,-8,West
1,7,North,South,East,None,2,5,7,11,10,10,14,4,-8,-9,West
1,6,North,South,None,None,2,4,7,11,10,9,13,4,-9,-10,South
1,5,North,South,East,None,2,3,8,11,10,10,13,3,-10,-11,South
2,5,None,South,East,West,2,4,8,11,10,9,13,3,-11,188,East
2,4,North,South,East,West,1,1,9,11,10,8,13,4,188,187,South
3,4,North,South,East,West,1,1,10,11,10,9,13,4,187,186,East
4,4,North,South,East,West,1,1,11,11,11,9,13,3,186,185,East
4,3,North,None,East,West,1,1,11,11,11,10,13,4,185,184,South
5,3,North,None,East,West,1,1,12,11,10,10,14,4,184,183,East
5,4,North,South,East,West,1,1,11,11,10,11,15,4,183,182,North
6,4,North,South,East,West,1,1,10,11,11,11,15,4,182,181,East
7,4,North,South,East,West,1,1,10,10,10,11,15,3,181,180,East
7,3,North,None,East,West,1,1,10,9,9,11,14,3,180,179,South
8,3,North,None,East,West,1,1,10,8,10,11,13,3,179,178,East
9,3,North,None,East,West,1,1,9,8,11,11,13,3,178,177,East
10,3,North,None,East,West,1,1,8,8,10,11,13,3,177,176,East
11,3,North,None,None,West,1,1,8,7,10,11,13,3,176,175,East
11,4,North,South,None,West,1,1,8,6,10,11,14,3,175,174,North
11,5,None,South,East,West,1,1,8,7,10,10,14,4,174,173,North
12,5,None,None,East,West,1,1,8,6,11,10,14,5,173,172,East
13,5,None,South,East,West,1,1,8,7,11,9,15,5,172,171,East
14,5,North,South,East,West,1,1,8,6,12,9,16,5,171,370,East
15,5,None,South,East,West,1,1,9,6,12,9,7,1,370,369,East
16,5,None,South,East,West,1,1,9,5,12,9,7,1,369,368,East
17,5,None,South,East,West,1,1,9,5,12,8,7,1,368,367,East
18,5,North,South,None,West,1,1,9,6,12,7,7,1,367,366,East
18,6,North,South,None,None,1,1,8,6,12,7,7,1,366,365,North
18,7,North,South,None,West,1,1,8,5,13,7,7,1,365,364,North
17,7,North,None,East,West,1,1,8,4,14,7,7,1,364,363,West
16,7,North,None,East,West,1,1,8,3,14,8,7,1,363,362,West
16,8,North,South,East,West,1,1,8,4,15,8,7,1,362,561,North
15,8,North,South,East,West,1,1,8,4,5,1,7,1,561,560,West
15,7,North,None,East,West,1,1,9,4,5,1,7,1,560,559,South
14,7,North,South,East,West,1,1,9,3,5,1,7,1,559,558,West
14,6,North,South,None,None,1,1,8,3,5,1,7,1,558,557,South
14,5,North,South,East,West,1,1,9,3,5,1,7,1,557,556,South
14,4,North,South,East,West,1,1,9,4,5,1,7,1,556,555,South
13,4,North,South,East,None,1,1,8,4,5,1,7,1,555,554,West
13,3,North,None,East,None,1,1,8,5,5,1,7,1,554,553,South
14,3,North,None,East,West,1,1,8,6,5,1,7,1,553,552,East
14,4,North,South,East,West,1,1,8,5,5,1,7,1,552,551,North
14,5,North,South,East,West,1,1,8,6,5,1,7,1,551,550,North
14,6,North,South,None,None,1,1,9,6,5,1,7,1,550,549,North
14,7,North,South,East,West,1,1,9,7,5,1,7,1,549,548,North
13,7,North,None,East,West,1,1,10,7,5,1,7,1,548,547,West
12,7,North,None,East,None,1,1,9,7,5,1,7,1,547,546,West
12,8,North,South,East,None,1,1,9,6,5,1,7,1,546,545,North
12,9,None,South,East,West,1,1,9,7,5,1,7,1,545,544,North
11,9,North,None,East,West,1,1,9,6,5,1,7,1,544,543,West
10,9,North,South,East,West,1,1,8,6,5,1,7,1,543,542,West
10,8,North,South,None,West,1,1,8,7,5,1,7,1,542,541,South
1,11,None,South,East,None,6,5,6,9,8,11,14,6,0,-1,Stop
1,10,North,South,None,None,5,5,6,10,9,11,14,6,-1,-2,South
1,9,North,South,East,None,6,5,6,11,8,11,14,6,-2,-3,South
2,9,None,South,East,West,6,4,6,11,9,11,14,6,-3,-4,East
3,9,None,South,East,West,6,3,7,11,10,11,14,6,-4,-5,East
4,9,None,South,East,West,5,3,7,11,9,11,14,5,-5,-6,East
5,9,North,South,East,West,5,4,8,11,9,11,14,5,-6,-7,East
5,8,North,South,East,West,6,4,9,11,8,11,14,4,-7,-8,South
5,7,North,None,East,West,6,3,9,11,7,11,15,4,-8,-9,South
6,7,North,None,East,West,6,3,9,11,7,11,16,4,-9,-10,East
7,7,North,None,East,West,5,3,9,11,7,11,16,3,-10,-11,East
7,8,North,South,East,West,5,4,9,11,6,11,16,3,-11,-12,North
7,9,None,South,East,West,5,5,10,11,6,10,15,3,-12,-13,North
6,9,North,South,East,West,5,4,9,11,6,11,16,3,-13,-14,West
6,10,North,South,None,West,4,4,8,11,6,11,17,3,-14,185,North
6,11,None,South,East,West,5,4,7,11,5,1,17,4,185,384,North
7,11,None,None,East,West,4,4,3,1,5,1,16,4,384,383,East
8,11,None,None,East,West,4,5,3,1,5,1,16,4,383,382,East
9,11,None,None,East,West,5,5,3,1,5,1,15,4,382,381,East
10,11,None,South,East,West,5,5,3,1,5,1,15,4,381,380,East
10,10,North,South,East,None,5,4,3,1,5,1,15,3,380,379,South
10,9,North,South,East,West,5,3,3,1,5,1,16,3,379,378,South
10,8,North,South,None,West,5,4,3,1,5,1,15,3,378,377,South
9,8,North,South,East,West,4,4,3,1,5,1,15,3,377,376,West
9,7,North,South,East,West,3,4,3,1,5,1,16,3,376,375,South
9,6,North,South,East,West,3,5,3,1,5,1,15,3,375,374,South
9,5,North,South,East,West,2,5,3,1,5,1,16,3,374,373,South
8,5,North,South,East,West,2,4,3,1,5,1,15,3,373,372,West
8,4,North,South,East,West,3,4,3,1,5,1,15,3,372,371,South
7,4,North,South,East,West,3,4,3,1,5,1,15,3,371,370,West
6,4,North,South,East,West,4,4,3,1,5,1,16,3,370,369,West
5,4,North,South,East,West,4,3,3,1,5,1,17,3,369,368,West
5,3,North,None,East,West,3,3,3,1,5,1,17,3,368,367,South
4,3,North,None,East,West,2,3,3,1,5,1,17,3,367,566,West
3,3,North,None,East,West,1,1,3,1,5,1,16,3,566,565,West
2,3,North,None,East,West,1,1,3,1,5,1,16,4,565,564,West
2,4,North,South,East,West,1,1,3,1,5,1,15,4,564,563,North
3,4,North,South,East,West,1,1,3,1,5,1,14,4,563,562,East
4,4,North,South,East,West,1,1,3,1,5,1,13,4,562,561,East
5,4,North,South,East,West,1,1,3,1,5,1,14,4,561,560,East
6,4,North,South,East,West,1,1,3,1,5,1,13,4,560,559,East
7,4,North,South,East,West,1,1,3,1,5,1,13,5,559,558,East
7,5,None,South,East,West,1,1,3,1,5,1,14,5,558,557,North
8,5,North,South,East,West,1,1,3,1,5,1,14,4,557,556,East
8,4,North,South,East,West,1,1,3,1,5,1,15,4,556,555,South
9,4,North,South,East,West,1,1,3,1,5,1,15,3,555,554,East
9,3,North,None,East,West,1,1,3,1,5,1,14,3,554,553,South
10,3,North,None,East,West,1,1,3,1,5,1,15,3,553,552,East
11,3,North,None,None,West,1,1,3,1,5,1,15,3,552,551,East
11,4,North,South,None,West,1,1,3,1,5,1,15,3,551,550,North
11,5,None,South,East,West,1,1,3,1,5,1,14,3,550,549,North
12,5,None,None,East,West,1,1,3,1,5,1,13,3,549,548,East
13,5,None,South,East,West,1,1,3,1,5,1,13,3,548,547,East
1,11,None,South,East,None,6,5,6,9,8,11,14,6,0,-1,Stop
1,10,North,South,None,None,6,5,6,10,9,11,14,6,-1,-2,South
1,9,North,South,East,None,5,5,6,9,10,11,14,7,-2,-3,South
2,9,None,South,East,West,5,5,6,8,10,11,13,7,-3,-4,East
2,8,North,South,East,West,5,4,5,8,10,10,13,8,-4,-5,South
3,8,North,South,East,West,4,4,5,9,10,11,12,8,-5,-6,East
3,9,None,South,East,West,4,5,5,10,10,11,13,8,-6,-7,North
4,9,None,South,East,West,4,5,5,11,10,10,12,8,-7,-8,East
5,9,North,South,East,West,4,4,4,11,11,10,13,8,-8,-9,East
5,10,North,South,East,None,4,4,5,11,10,10,13,8,-9,190,North
5,11,None,South,East,West,5,4,3,1,10,9,12,8,190,189,North
6,11,None,South,East,West,5,3,3,1,10,9,12,7,189,188,East
6,10,North,South,None,West,5,4,3,1,9,9,12,8,188,187,South
6,9,North,South,East,West,5,4,3,1,9,9,12,9,187,186,South
7,9,None,South,East,West,5,5,3,1,9,8,12,9,186,185,East
7,8,North,South,East,West,4,5,3,1,9,9,12,8,185,184,South
8,8,North,South,East,West,5,5,3,1,10,9,12,8,184,183,East
8,9,None,South,East,West,4,5,3,1,10,10,12,7,183,182,North
9,9,None,South,East,West,4,4,3,1,10,11,13,7,182,181,East
10,9,North,South,East,West,4,4,3,1,11,11,14,7,181,180,East
10,10,North,South,East,None,4,3,3,1,11,11,15,7,180,179,North
11,10,North,South,None,West,4,3,3,1,10,11,15,7,179,178,East
11,11,None,South,East,West,4,3,3,1,9,11,16,7,178,377,North
10,11,None,South,East,West,5,3,3,1,5,1,15,7,377,376,West
10,10,North,South,East,None,6,3,3,1,5,1,16,7,376,375,South
11,10,North,South,None,West,6,4,3,1,5,1,16,8,375,374,East
11,9,North,None,East,West,6,5,3,1,5,1,15,8,374,373,South
12,9,None,South,East,West,6,4,3,1,5,1,15,9,373,372,East
13,9,None,South,East,West,6,4,3,1,5,1,16,9,372,371,East
14,9,North,South,East,West,5,4,3,1,5,1,16,9,371,370,East
15,9,None,South,East,West,5,4,3,1,5,1,16,9,370,569,East
16,9,None,South,East,West,6,4,3,1,5,1,7,1,569,568,East
16,8,North,South,East,West,6,4,3,1,5,1,7,1,568,567,South
16,7,North,None,East,West,6,5,3,1,5,1,7,1,567,566,South
15,7,North,None,East,West,6,5,3,1,5,1,7,1,566,565,West
14,7,North,South,East,West,6,4,3,1,5,1,7,1,565,564,West
14,6,North,South,None,None,6,5,3,1,5,1,7,1,564,563,South
14,5,North,South,East,West,7,5,3,1,5,1,7,1,563,562,South
13,5,None,South,East,West,6,5,3,1,5,1,7,1,562,561,West
12,5,None,None,East,West,5,5,3,1,5,1,7,1,561,560,West
11,5,None,South,East,West,5,4,3,1,5,1,7,1,560,559,West
11,4,North,South,None,West,4,4,3,1,5,1,7,1,559,558,South
10,4,North,South,East,West,4,5,3,1,5,1,7,1,558,557,West
10,5,North,South,East,West,4,4,3,1,5,1,7,1,557,556,North
9,5,North,South,East,West,4,3,3,1,5,1,7,1,556,555,West
9,4,North,South,East,West,5,3,3,1,5,1,7,1,555,554,South
9,3,North,None,East,West,5,4,3,1,5,1,7,1,554,553,South
8,3,North,None,East,West,4,4,3,1,5,1,7,1,553,552,West
8,4,North,South,East,West,5,4,3,1,5,1,7,1,552,551,North
7,4,North,South,East,West,5,3,3,1,5,1,7,1,551,550,West
7,3,North,None,East,West,4,3,3,1,5,1,7,1,550,549,South
6,3,North,None,East,West,4,4,3,1,5,1,7,1,549,548,West
1,11,None,South,East,None,6,5,6,9,8,11,14,6,0,-1,Stop
1,10,North,South,None,None,6,5,6,9,8,11,14,6,-1,-2,South
1,9,North,South,East,None,6,5,6,9,8,11,14,6,-2,-3,South
2,9,None,South,East,West,6,5,6,9,8,11,14,6,-3,-4,East
3,9,None,South,East,West,6,5,6,9,8,11,14,6,-4,-5,East
4,9,None,South,East,West,6,5,6,9,8,11,14,6,-5,-6,East
5,9,North,South,East,West,6,5,6,9,8,11,14,6,-6,193,East
6,9,North,South,East,West,6,5,3,1,8,11,14,6,193,192,East
6,8,North,South,East,West,6,5,3,1,8,11,14,6,192,191,South
6,7,North,None,East,West,6,5,3,1,8,11,14,6,191,190,South
5,7,North,None,East,West,6,5,3,1,8,11,14,6,190,189,West
4,7,North,None,East,West,6,5,3,1,8,11,14,6,189,188,West
3,7,North,None,East,West,6,5,3,1,8,11,14,6,188,187,West
2,7,North,None,East,West,6,5,3,1,8,11,14,6,187,186,West
1,7,North,South,East,None,6,5,3,1,8,11,14,6,186,185,West
1,6,North,South,None,None,6,5,3,1,8,11,14,6,185,184,South
1,5,North,South,East,None,6,5,3,1,8,11,14,6,184,183,South
2,5,None,South,East,West,6,5,3,1,8,11,14,6,183,182,East
3,5,None,South,East,West,6,5,3,1,8,11,14,6,182,181,East
4,5,None,South,East,West,6,5,3,1,8,11,14,6,181,180,East
5,5,None,South,East,West,6,5,3,1,8,11,14,6,180,379,East
6,5,None,South,East,West,1,1,3,1,8,11,14,6,379,378,East
7,5,None,South,East,West,1,1,3,1,8,11,14,6,378,377,East
8,5,North,South,East,West,1,1,3,1,8,11,14,6,377,376,East
8,6,North,South,East,None,1,1,3,1,8,11,14,6,376,375,North
8,7,North,South,East,West,1,1,3,1,8,11,14,6,375,374,North
8,8,North,South,East,West,1,1,3,1,8,11,14,6,374,373,North
8,9,None,South,East,West,1,1,3,1,8,11,14,6,373,372,North
9,9,None,South,East,West,1,1,3,1,8,11,14,6,372,371,East
10,9,North,South,East,West,1,1,3,1,8,11,14,6,371,370,East
10,10,North,South,East,None,1,1,3,1,8,11,14,6,370,369,North
10,11,None,South,East,West,1,1,3,1,8,11,14,6,369,368,North
9,11,None,None,East,West,1,1,3,1,8,11,14,6,368,567,West
8,11,None,None,East,West,1,1,3,1,5,1,14,6,567,566,West
7,11,None,None,East,West,1,1,3,1,5,1,14,6,566,565,West
6,11,None,South,East,West,1,1,3,1,5,1,14,6,565,564,West
6,10,North,South,None,West,1,1,3,1,5,1,14,6,564,563,South
6,9,North,South,East,West,1,1,3,1,5,1,14,6,563,562,South
6,8,North,South,East,West,1,1,3,1,5,1,14,6,562,561,South
6,7,North,None,East,West,1,1,3,1,5,1,14,6,561,560,South
7,7,North,None,East,West,1,1,3,1,5,1,14,6,560,559,East
8,7,North,South,East,West,1,1,3,1,5,1,14,6,559,558,East
8,6,North,South,East,None,1,1,3,1,5,1,14,6,558,557,South
9,6,North,South,East,West,1,1,3,1,5,1,14,6,557,656,East
10,6,North,South,None,West,1,1,3,1,5,1,14,6,656,655,East
10,7,North,South,None,West,1,1,3,1,5,1,14,6,655,654,North
10,8,North,South,None,West,1,1,3,1,5,1,14,6,654,653,North
10,9,North,South,East,West,1,1,3,1,5,1,14,6,653,652,North
11,9,North,None,East,West,1,1,3,1,5,1,14,6,652,651,East
12,9,None,South,East,West,1,1,3,1,5,1,14,6,651,650,East
12,8,North,South,East,None,1,1,3,1,5,1,14,6,650,649,South
13,8,North,South,East,West,1,1,3,1,5,1,14,6,649,648,East
13,7,North,None,East,West,1,1,3,1,5,1,14,6,648,647,South
1,11,None,South,East,None,6,5,6,9,8,11,14,6,0,-1,Stop
1,10,North,South,None,None,6,5,6,9,8,11,14,6,-1,-2,South
1,9,North,South,East,None,6,5,6,9,8,11,14,6,-2,-3,South
2,9,None,South,East,West,6,5,6,9,8,11,14,6,-3,-4,East
3,9,None,South,East,West,6,5,6,9,8,11,14,6,-4,-5,East
4,9,None,South,East,West,6,5,6,9,8,11,14,6,-5,-6,East
5,9,North,South,East,West,6,5,6,9,8,11,14,6,-6,193,East
6,9,North,South,East,West,6,5,3,1,8,11,14,6,193,192,East
6,8,North,South,East,West,6,5,3,1,8,11,14,6,192,191,South
6,7,North,None,East,West,6,5,3,1,8,11,14,6,191,190,South
5,7,North,None,East,West,6,5,3,1,8,11,14,6,190,189,West
4,7,North,None,East,West,6,5,3,1,8,11,14,6,189,188,West
3,7,North,None,East,West,6,5,3,1,8,11,14,6,188,187,West
2,7,North,None,East,West,6,5,3,1,8,11,14,6,187,186,West
1,7,North,South,East,None,6,5,3,1,8,11,14,6,186,185,West
1,6,North,South,None,None,6,5,3,1,8,11,14,6,185,184,South
1,5,North,South,East,None,6,5,3,1,8,11,14,6,184,183,South
2,5,None,South,East,West,6,5,3,1,8,11,14,6,183,182,East
3,5,None,South,East,West,6,5,3,1,8,11,14,6,182,181,East
4,5,None,South,East,West,6,5,3,1,8,11,14,6,181,180,East
5,5,None,South,East,West,6,5,3,1,8,11,14,6,180,379,East
6,5,None,South,East,West,1,1,3,1,8,11,14,6,379,378,East
7,5,None,South,East,West,1,1,3,1,8,11,14,6,378,377,East
8,5,North,South,East,West,1,1,3,1,8,11,14,6,377,376,East
8,6,North,South,East,None,1,1,3,1,8,11,14,6,376,375,North
8,7,North,South,East,West,1,1,3,1,8,11,14,6,375,374,North
8,8,North,South,East,West,1,1,3,1,8,11,14,6,374,373,North
8,9,None,South,East,West,1,1,3,1,8,11,14,6,373,372,North
9,9,None,South,East,West,1,1,3,1,8,11,14,6,372,371,East
10,9,North,South,East,West,1,1,3,1,8,11,14,6,371,370,East
10,10,North,South,East,None,1,1,3,1,8,11,14,6,370,369,North
10,11,None,South,East,West,1,1,3,1,8,11,14,6,369,368,North
9,11,None,None,East,West,1,1,3,1,8,11,14,6,368,567,West
8,11,None,None,East,West,1,1,3,1,5,1,14,6,567,566,West
7,11,None,None,East,West,1,1,3,1,5,1,14,6,566,565,West
6,11,None,South,East,West,1,1,3,1,5,1,14,6,565,564,West
6,10,North,South,None,West,1,1,3,1,5,1,14,6,564,563,South
6,9,North,South,East,West,1,1,3,1,5,1,14,6,563,562,South
6,8,North,South,East,West,1,1,3,1,5,1,14,6,562,561,South
6,7,North,None,East,West,1,1,3,1,5,1,14,6,561,560,South
7,7,North,None,East,West,1,1,3,1,5,1,14,6,560,559,East
8,7,North,South,East,West,1,1,3,1,5,1,14,6,559,558,East
8,6,North,South,East,None,1,1,3,1,5,1,14,6,558,557,South
9,6,North,South,East,West,1,1,3,1,5,1,14,6,557,656,East
10,6,North,South,None,West,1,1,3,1,5,1,14,6,656,655,East
10,7,North,South,None,West,1,1,3,1,5,1,14,6,655,654,North
10,8,North,South,None,West,1,1,3,1,5,1,14,6,654,653,North
10,9,North,South,East,West,1,1,3,1,5,1,14,6,653,652,North
11,9,North,None,East,West,1,1,3,1,5,1,14,6,652,651,East
12,9,None,South,East,West,1,1,3,1,5,1,14,6,651,650,East
12,8,North,South,East,None,1,1,3,1,5,1,14,6,650,649,South
13,8,North,South,East,West,1,1,3,1,5,1,14,6,649,648,East
13,7,North,None,East,West,1,1,3,1,5,1,14,6,648,647,South
1,11,None,South,East,None,6,5,6,9,8,11,14,6,0,-1,Stop
1,10,North,South,None,None,7,5,6,8,8,11,14,6,-1,-2,South
1,9,North,South,East,None,7,4,5,8,7,11,14,7,-2,-3,South
2,9,None,South,East,West,6,4,5,8,6,11,13,7,-3,-4,East
2,8,North,South,East,West,5,4,6,8,5,11,12,7,-4,-5,South
3,8,North,South,East,West,5,5,7,8,4,11,13,7,-5,-6,East
4,8,North,South,East,West,5,5,8,8,3,11,12,7,-6,-7,East
4,7,North,None,East,West,5,4,8,8,3,11,13,7,-7,-8,South
5,7,North,None,East,West,6,4,7,8,4,11,12,7,-8,-9,East
5,8,North,South,East,West,7,4,7,9,5,11,12,7,-9,-10,North
5,9,North,South,East,West,7,5,6,9,5,10,12,7,-10,189,North
6,9,North,South,East,West,7,5,3,1,5,10,12,7,189,188,East
6,10,North,South,None,West,6,5,3,1,5,11,12,8,188,187,North
5,10,North,South,East,None,6,5,3,1,5,11,12,9,187,386,West
5,11,None,South,East,West,6,5,3,1,5,1,13,9,386,385,North
6,11,None,South,East,West,6,4,3,1,5,1,13,9,385,384,East
6,10,North,South,None,West,7,4,3,1,5,1,13,8,384,383,South
6,9,North,South,East,West,7,5,3,1,5,1,12,8,383,382,South
6,8,North,South,East,West,7,4,3,1,5,1,12,8,382,381,South
6,7,North,None,East,West,7,5,3,1,5,1,12,7,381,380,South
7,7,North,None,East,West,6,5,3,1,5,1,12,7,380,379,East
8,7,North,South,East,West,6,5,3,1,5,1,12,8,379,378,East
8,6,North,South,East,None,6,4,3,1,5,1,13,8,378,377,South
8,5,North,South,East,West,7,4,3,1,5,1,13,8,377,376,South
8,4,North,South,East,West,6,4,3,1,5,1,13,9,376,375,South
7,4,North,South,East,West,6,4,3,1,5,1,14,9,375,574,West
6,4,North,South,East,West,1,1,3,1,5,1,13,9,574,573,West
6,5,None,South,East,West,1,1,3,1,5,1,12,9,573,572,North
7,5,None,South,East,West,1,1,3,1,5,1,12,8,572,571,East
8,5,North,South,East,West,1,1,3,1,5,1,12,8,571,570,East
8,6,North,South,East,None,1,1,3,1,5,1,12,9,570,569,North
9,6,North,South,East,West,1,1,3,1,5,1,11,9,569,568,East
9,7,North,South,East,West,1,1,3,1,5,1,11,10,568,567,North
9,8,North,South,East,West,1,1,3,1,5,1,11,11,567,566,North
9,9,None,South,East,West,1,1,3,1,5,1,11,10,566,565,North
10,9,North,South,East,West,1,1,3,1,5,1,11,11,565,564,East
10,10,North,South,East,None,1,1,3,1,5,1,11,11,564,563,North
11,10,North,South,None,West,1,1,3,1,5,1,12,11,563,562,East
11,11,None,South,East,West,1,1,3,1,5,1,13,11,562,561,North
12,11,None,None,East,West,1,1,3,1,5,1,13,11,561,560,East
1,11,None,South,East,None,6,5,6,9,8,11,14,6,0,-1,Stop
1,10,North,South,None,None,5,5,7,9,7,11,14,6,-1,-2,South
1,9,North,South,East,None,6,5,7,8,7,11,14,5,-2,-3,South
2,9,None,South,East,West,5,5,7,7,6,11,14,4,-3,-4,East
3,9,None,South,East,West,5,4,6,7,7,11,15,4,-4,-5,East
3,8,North,South,East,West,4,4,5,7,6,11,15,3,-5,-6,South
3,7,North,None,East,West,4,5,4,7,5,11,15,3,-6,193,South
4,7,North,None,East,West,4,5,3,1,5,10,16,3,193,192,East
5,7,North,None,East,West,4,4,3,1,6,10,15,3,192,191,East
6,7,North,None,East,West,3,4,3,1,6,10,16,3,191,190,East
6,8,North,South,East,West,3,5,3,1,5,10,16,3,190,189,North
6,9,North,South,East,West,2,5,3,1,6,10,16,4,189,388,North
6,10,North,South,None,West,3,5,3,1,5,1,16,5,388,387,North
5,10,North,South,East,None,3,4,3,1,5,1,16,4,387,386,West
5,9,North,South,East,West,3,3,3,1,5,1,17,4,386,385,South
5,8,North,South,East,West,4,3,3,1,5,1,17,5,385,384,South
5,7,North,None,East,West,4,3,3,1,5,1,16,5,384,383,South
4,7,North,None,East,West,3,3,3,1,5,1,16,4,383,382,West
3,7,North,None,East,West,4,3,3,1,5,1,16,3,382,381,West
2,7,North,None,East,West,4,4,3,1,5,1,16,3,381,380,West
1,7,North,South,East,None,4,5,3,1,5,1,16,4,380,379,West
1,6,North,South,None,None,5,5,3,1,5,1,16,3,379,378,South
1,5,North,South,East,None,6,5,3,1,5,1,16,4,378,377,South
2,5,None,South,East,West,6,5,3,1,5,1,15,4,377,376,East
3,5,None,South,East,West,7,5,3,1,5,1,15,4,376,375,East
4,5,None,South,East,West,8,5,3,1,5,1,14,4,375,374,East
5,5,None,South,East,West,8,6,3,1,5,1,13,4,374,373,East
6,5,None,South,East,West,8,7,3,1,5,1,13,4,373,372,East
7,5,None,South,East,West,8,8,3,1,5,1,13,3,372,371,East
8,5,North,South,East,West,8,8,3,1,5,1,13,3,371,370,East
8,6,North,South,East,None,9,8,3,1,5,1,14,3,370,369,North
9,6,North,South,East,West,9,7,3,1,5,1,15,3,369,568,East
9,7,North,South,East,West,1,1,3,1,5,1,16,3,568,567,North
10,7,North,South,None,West,1,1,3,1,5,1,16,4,567,666,East
10,6,North,South,None,West,1,1,3,1,5,1,17,4,666,665,South
10,5,North,South,East,West,1,1,3,1,5,1,16,4,665,664,South
10,4,North,South,East,West,1,1,3,1,5,1,16,4,664,663,South
11,4,North,South,None,West,1,1,3,1,5,1,16,5,663,662,East
11,5,None,South,East,West,1,1,3,1,5,1,16,4,662,661,North
12,5,None,None,East,West,1,1,3,1,5,1,16,5,661,660,East
13,5,None,South,East,West,1,1,3,1,5,1,15,5,660,659,East
14,5,North,South,East,West,1,1,3,1,5,1,16,5,659,658,East
15,5,None,South,East,West,1,1,3,1,5,1,16,5,658,657,East
16,5,None,South,East,West,1,1,3,1,5,1,16,4,657,656,East
16,4,North,South,East,West,1,1,3,1,5,1,17,4,656,655,South
1,11,None,South,East,None,6,5,6,9,8,11,14,6,0,-1,Stop
1,10,North,South,None,None,7,5,7,9,7,11,14,6,-1,-2,South
1,9,North,South,East,None,6,5,7,9,6,11,14,5,-2,-3,South
2,9,None,South,East,West,7,5,6,9,6,10,14,4,-3,-4,East
3,9,None,South,East,West,6,5,6,8,6,9,14,4,-4,-5,East
4,9,None,South,East,West,7,5,7,8,6,9,14,3,-5,-6,East
5,9,North,South,East,West,7,4,7,8,7,9,14,3,-6,-7,East
6,9,North,South,East,West,7,5,7,8,7,8,13,3,-7,392,East
6,8,North,South,East,West,7,4,3,1,5,1,13,4,392,391,South
6,7,North,None,East,West,7,3,3,1,5,1,14,4,391,390,South
7,7,North,None,East,West,7,3,3,1,5,1,13,4,390,389,East
8,7,North,South,East,West,8,3,3,1,5,1,13,5,389,388,East
8,6,North,South,East,None,7,3,3,1,5,1,12,5,388,387,South
8,5,North,South,East,West,8,3,3,1,5,1,13,5,387,386,South
8,4,North,South,East,West,8,3,3,1,5,1,13,4,386,585,South
8,3,North,None,East,West,1,1,3,1,5,1,13,3,585,584,South
9,3,North,None,East,West,1,1,3,1,5,1,14,3,584,583,East
10,3,North,None,East,West,1,1,3,1,5,1,13,3,583,582,East
11,3,North,None,None,West,1,1,3,1,5,1,13,4,582,581,East
11,4,North,South,None,West,1,1,3,1,5,1,13,5,581,580,North
11,5,None,South,East,West,1,1,3,1,5,1,13,5,580,579,North
1,11,None,South,East,None,6,5,6,9,8,11,14,6,0,-1,Stop
1,10,North,South,None,None,6,5,6,10,7,11,14,6,-1,-2,South
1,9,North,South,East,None,5,5,5,10,6,11,14,6,-2,-3,South
2,9,None,South,East,West,5,5,6,10,5,11,14,6,-3,-4,East
3,9,None,South,East,West,5,5,6,11,5,10,14,7,-4,-5,East
4,9,None,South,East,West,5,5,5,11,6,10,15,7,-5,-6,East
5,9,North,South,East,West,4,5,5,11,6,9,16,7,-6,193,East
6,9,North,South,East,West,4,4,4,11,5,1,16,8,193,192,East
6,10,North,South,None,West,4,3,4,11,5,1,16,9,192,191,North
5,10,North,South,East,None,5,3,4,11,5,1,16,8,191,190,West
5,11,None,South,East,West,5,4,4,11,5,1,16,8,190,389,North
4,11,None,None,East,West,4,4,3,1,5,1,15,8,389,388,West
3,11,None,None,East,West,3,4,3,1,5,1,15,8,388,387,West
2,11,None,None,East,West,2,4,3,1,5,1,15,7,387,386,West
