@relation 'pacmanInformation-weka.filters.unsupervised.attribute.Remove-R7-8,17-22'

@attribute PacPosX numeric
@attribute PacPosY numeric
@attribute ActN {North,None}
@attribute ActSo {South,None}
@attribute ActE {East,None}
@attribute ActW {West,None}
@attribute G1PosX numeric
@attribute G1PosY numeric
@attribute G2PosX numeric
@attribute G2PosY numeric
@attribute G3PosX numeric
@attribute G3PosY numeric
@attribute G4PosX numeric
@attribute G4PosY numeric
@attribute Score numeric
@attribute NextScore numeric
@attribute PacDir {North,South,East,West,Stop,None}

@data
16,1,None,None,East,West,1,5,8,5,11,5,18,5,693,792,East
17,1,None,None,East,West,1,5,8,5,11,5,18,5,792,891,East
18,1,North,None,None,West,1,5,8,5,11,5,18,5,891,890,East
17,1,None,None,East,West,1,5,8,5,11,5,18,5,890,889,West
16,1,None,None,East,West,1,5,8,5,11,5,18,5,889,888,West
15,1,North,None,East,West,1,5,8,5,11,5,18,5,888,987,West
15,2,North,South,None,None,1,5,8,5,11,5,18,5,987,1086,North
15,3,North,South,East,None,1,5,8,5,11,5,18,5,1086,1185,North
15,4,North,South,None,West,1,5,8,5,11,5,18,5,1185,1284,North
15,5,None,South,East,West,1,5,8,5,11,5,18,5,1284,1383,North
16,5,None,None,East,West,1,5,8,5,11,5,18,5,1383,1482,East
17,5,None,None,East,West,1,5,8,5,11,5,18,5,1482,1681,East
18,5,None,South,None,West,1,5,8,5,11,5,7,1,1681,1780,East
18,4,North,South,None,None,1,5,8,5,11,5,7,1,1780,1879,South
18,3,North,South,None,None,1,5,8,5,11,5,7,1,1879,1978,South
18,2,North,South,None,None,1,5,8,5,11,5,7,1,1978,1977,South
18,1,North,None,None,West,1,5,8,5,11,5,7,1,1977,1976,South
17,1,None,None,East,West,1,5,8,5,11,5,7,1,1976,1975,West
16,1,None,None,East,West,1,5,8,5,11,5,7,1,1975,1974,West
15,1,North,None,East,West,1,5,8,5,11,5,7,1,1974,1973,West
15,2,North,South,None,None,1,5,8,5,11,5,7,1,1973,1972,North
15,3,North,South,East,None,1,5,8,5,11,5,7,1,1972,1971,North
15,4,North,South,None,West,1,5,8,5,11,5,7,1,1971,2070,North
14,4,North,None,East,West,1,5,8,5,11,5,7,1,2070,2169,West
14,5,None,South,East,West,1,5,8,5,11,5,7,1,2169,2168,North
14,5,None,South,East,West,1,5,8,5,11,5,7,1,2168,2267,North
13,5,None,South,East,None,1,5,8,5,11,5,7,1,2267,2366,West
13,4,North,South,East,None,1,5,8,5,11,5,7,1,2366,2465,South
13,3,North,South,None,West,1,5,8,5,11,5,7,1,2465,2564,South
13,2,North,South,None,None,1,5,8,5,11,5,7,1,2564,2563,South
13,3,North,South,None,West,1,5,8,5,11,5,7,1,2563,2662,North
12,3,None,None,East,West,1,5,8,5,11,5,7,1,2662,2761,West
11,3,None,None,East,West,1,5,8,5,11,5,7,1,2761,2860,West
10,3,North,None,East,West,1,5,8,5,11,5,7,1,2860,2859,West
10,4,North,South,None,West,1,5,8,5,11,5,7,1,2859,2858,North
10,5,None,South,East,West,1,5,8,5,11,5,7,1,2858,3057,North
11,5,None,None,None,West,1,5,8,5,5,1,7,1,3057,3056,East
11,5,None,None,None,West,1,5,8,5,5,1,7,1,3056,3055,East
10,5,None,South,East,West,1,5,8,5,5,1,7,1,3055,3054,West
10,4,North,South,None,West,1,5,8,5,5,1,7,1,3054,3053,South
10,3,North,None,East,West,1,5,8,5,5,1,7,1,3053,3152,South
9,3,North,None,East,West,1,5,8,5,5,1,7,1,3152,3251,West
8,3,None,None,East,West,1,5,8,5,5,1,7,1,3251,3350,West
7,3,None,None,East,West,1,5,8,5,5,1,7,1,3350,3449,West
6,3,North,South,East,None,1,5,8,5,5,1,7,1,3449,3548,West
6,4,North,South,None,West,1,5,8,5,5,1,7,1,3548,3647,North
6,5,None,South,None,West,1,5,8,5,5,1,7,1,3647,3646,North
6,4,North,South,None,West,1,5,8,5,5,1,7,1,3646,3645,South
6,3,North,South,East,None,1,5,8,5,5,1,7,1,3645,3644,South
7,3,None,None,East,West,1,5,8,5,5,1,7,1,3644,3643,East
8,3,None,None,East,West,1,5,8,5,5,1,7,1,3643,3642,East
9,3,North,None,East,West,1,5,8,5,5,1,7,1,3642,3641,East
9,4,North,South,East,None,1,5,8,5,5,1,7,1,3641,3640,North
9,5,None,South,East,West,1,5,8,5,5,1,7,1,3640,3839,North
8,5,None,None,East,None,1,5,3,1,5,1,7,1,3839,3838,West
8,5,None,None,East,None,1,5,3,1,5,1,7,1,3838,3837,West
8,5,None,None,East,None,1,5,3,1,5,1,7,1,3837,3836,West
9,5,None,South,East,West,1,5,3,1,5,1,7,1,3836,3835,East
9,4,North,South,East,None,1,5,3,1,5,1,7,1,3835,3834,South
9,3,North,None,East,West,1,5,3,1,5,1,7,1,3834,3833,South
8,3,None,None,East,West,1,5,3,1,5,1,7,1,3833,3832,West
7,3,None,None,East,West,1,5,3,1,5,1,7,1,3832,3831,West
6,3,North,South,East,None,1,5,3,1,5,1,7,1,3831,3930,West
6,2,North,South,None,None,1,5,3,1,5,1,7,1,3930,4029,South
6,1,North,None,East,West,1,5,3,1,5,1,7,1,4029,4528,South
5,1,None,None,East,West,1,5,3,1,5,1,7,1,4528,4627,West
4,1,North,None,East,West,1,5,3,1,5,1,7,1,4627,5126,West
3,1,None,None,East,West,1,5,3,1,5,1,7,1,5126,5225,West
2,1,None,None,East,West,1,5,3,1,5,1,7,1,5225,5324,West
1,1,North,None,East,None,1,5,3,1,5,1,7,1,5324,5423,West
1,2,North,South,None,None,1,5,3,1,5,1,7,1,5423,5522,North
1,3,North,South,None,None,1,5,3,1,5,1,7,1,5522,5621,North
9,1,None,None,East,West,1,5,8,5,11,5,18,5,0,-1,Stop
9,1,None,None,East,West,1,5,9,5,11,5,18,5,-1,-2,Stop
9,1,None,None,East,West,1,5,9,4,10,5,17,5,-2,97,Stop
10,1,None,None,East,West,1,4,9,5,9,5,18,5,97,196,East
11,1,None,None,East,West,1,4,8,5,8,5,18,5,196,295,East
12,1,None,None,East,West,1,5,8,5,8,5,17,5,295,394,East
13,1,North,None,East,West,2,5,9,5,8,5,18,5,394,493,East
13,2,North,South,None,None,2,5,10,5,9,5,18,5,493,592,North
13,3,North,South,None,West,1,5,10,4,9,5,18,4,592,691,North
13,4,North,South,East,None,1,5,9,4,8,5,18,3,691,790,North
13,5,None,South,East,None,2,5,9,4,8,5,18,4,790,889,North
14,5,None,South,East,West,2,5,9,4,9,5,18,3,889,988,East
15,5,None,South,East,West,1,5,10,4,10,5,18,2,988,1087,East
15,4,North,South,None,West,1,5,10,3,10,4,18,3,1087,1186,South
15,3,North,South,East,None,2,5,10,4,10,3,18,4,1186,1285,South
15,2,North,South,None,None,1,5,10,4,9,3,18,4,1285,1284,South
15,3,North,South,East,None,1,4,10,4,10,3,18,4,1284,1283,North
15,4,North,South,None,West,1,4,10,4,10,3,18,3,1283,1282,North
15,5,None,South,East,West,1,5,10,3,9,3,18,2,1282,1381,North
16,5,None,None,East,West,2,5,10,3,8,3,18,3,1381,1480,East
17,5,None,None,East,West,1,5,11,3,7,3,18,2,1480,1479,East
18,5,None,South,None,West,1,4,11,3,8,3,18,1,1479,1578,East
18,4,North,South,None,None,1,4,10,3,7,3,17,1,1578,1677,South
18,3,North,South,None,None,1,4,10,4,8,3,18,1,1677,1776,South
18,2,North,South,None,None,1,4,10,5,7,3,18,1,1776,1875,South
18,1,North,None,None,West,1,3,11,5,6,3,17,1,1875,2174,South
17,1,None,None,East,West,1,3,10,5,6,3,7,1,2174,2273,West
16,1,None,None,East,West,1,2,11,5,6,2,6,1,2273,2372,West
15,1,North,None,East,West,1,2,11,5,6,1,6,2,2372,2471,West
14,1,None,None,East,West,1,1,10,5,5,1,6,3,2471,2470,West
13,1,North,None,East,West,2,1,10,4,5,1,6,4,2470,2469,West
13,2,North,South,None,None,2,1,9,4,5,1,6,3,2469,2468,North
13,3,North,South,None,West,2,1,10,4,4,1,6,4,2468,2567,North
12,3,None,None,East,West,1,1,10,4,3,1,6,3,2567,2666,West
11,3,None,None,East,West,2,1,10,4,3,1,7,3,2666,2965,West
10,3,North,None,East,West,3,1,3,1,2,1,7,3,2965,2964,West
10,4,North,South,None,West,4,1,4,1,2,1,8,3,2964,2963,North
10,5,None,South,East,West,4,1,3,1,3,1,8,3,2963,2962,North
10,4,North,South,None,West,3,1,2,1,4,1,9,3,2962,3161,South
10,3,North,None,East,West,2,1,3,1,5,1,7,1,3161,3260,South
9,3,North,None,East,West,3,1,4,1,4,1,7,1,3260,3359,West
8,3,None,None,East,West,4,1,4,1,3,1,6,1,3359,3458,West
7,3,None,None,East,West,4,1,4,1,4,1,5,1,3458,3557,West
6,3,North,South,East,None,4,2,5,1,5,1,4,1,3557,3656,West
6,2,North,South,None,None,4,1,5,1,5,1,5,1,3656,4155,South
6,1,North,None,East,West,4,2,4,1,5,1,5,1,4155,4654,South
5,1,None,None,East,West,4,3,3,1,4,1,7,1,4654,4953,West
4,1,North,None,East,West,4,2,2,1,5,1,6,1,4953,5052,West
3,1,None,None,East,West,4,1,1,1,4,1,5,1,5052,5151,West
2,1,None,None,East,West,5,1,1,2,3,1,6,1,5151,5250,West
1,1,North,None,East,None,6,1,1,3,2,1,5,1,5250,5349,West
1,2,North,South,None,None,7,1,1,3,1,1,5,1,5349,5648,North
1,3,North,South,None,None,7,1,4,1,1,1,5,1,5648,5747,North
1,4,North,South,None,None,8,1,5,1,1,1,6,1,5747,5746,North
1,5,None,South,East,None,9,1,6,1,2,1,6,1,5746,5845,North
2,5,None,None,East,West,8,1,5,1,3,1,6,1,5845,5944,East
3,5,None,None,East,West,7,1,4,1,3,1,7,1,5944,6043,East
4,5,None,South,East,West,7,1,3,1,4,1,6,1,6043,6142,East
5,5,None,South,East,West,7,1,2,1,4,2,7,1,6142,6241,East
5,4,North,None,East,West,6,1,3,1,4,1,6,1,6241,6240,South
5,4,North,None,East,West,6,2,3,1,5,1,6,2,6240,6239,South
5,4,North,None,East,West,6,2,2,1,4,1,6,3,6239,6238,South
5,4,North,None,East,West,6,3,1,1,4,1,7,3,6238,0,South
9,1,None,None,East,West,1,5,8,5,11,5,18,5,0,99,Stop
10,1,None,None,East,West,1,4,9,5,11,5,18,5,99,198,East
11,1,None,None,East,West,1,5,9,4,11,5,18,5,198,297,East
12,1,None,None,East,West,2,5,9,5,11,5,17,5,297,396,East
13,1,North,None,East,West,2,5,8,5,10,5,18,5,396,495,East
14,1,None,None,East,West,3,5,8,5,9,5,18,4,495,594,East
15,1,North,None,East,West,4,5,8,5,9,5,18,5,594,693,East
16,1,None,None,East,West,4,5,8,5,10,5,18,4,693,792,East
17,1,None,None,East,West,4,5,9,5,10,5,18,3,792,891,East
18,1,North,None,None,West,4,4,8,5,10,5,18,2,891,1190,East
18,2,North,South,None,None,4,3,9,5,10,4,7,1,1190,1289,North
18,3,North,South,None,None,3,3,10,5,10,5,6,1,1289,1388,North
18,4,North,South,None,None,4,3,10,4,10,5,6,1,1388,1387,North
18,5,None,South,None,West,3,3,9,4,9,5,6,1,1387,1486,North
17,5,None,None,East,West,4,3,9,4,10,5,7,1,1486,1585,West
16,5,None,None,East,West,4,4,9,3,10,4,8,1,1585,1684,West
15,5,None,South,East,West,4,3,9,3,10,4,9,1,1684,1783,West
14,5,None,South,East,West,4,2,9,4,10,4,8,1,1783,1882,West
13,5,None,South,East,None,4,1,9,3,10,5,8,1,1882,1981,West
13,4,North,South,East,None,4,2,9,3,11,5,8,1,1981,2080,South
13,3,North,South,None,West,4,3,9,3,10,5,8,1,2080,2179,South
12,3,None,None,East,West,4,2,10,3,10,5,7,1,2179,2278,West
11,3,None,None,East,West,4,2,9,3,10,5,7,1,2278,2577,West
10,3,North,None,East,West,4,2,3,1,9,5,7,1,2577,2676,West
9,3,North,None,East,West,4,2,3,1,9,5,7,1,2676,2875,West
9,4,North,South,East,None,4,2,2,1,5,1,7,1,2875,2874,North
9,5,None,South,East,West,4,2,1,1,6,1,8,1,2874,2873,North
9,5,None,South,East,West,4,2,1,2,6,1,9,1,2873,2872,North
9,4,North,South,East,None,4,2,1,1,7,1,9,1,2872,2871,South
9,3,North,None,East,West,4,3,1,1,8,1,9,1,2871,2970,South
8,3,None,None,East,West,3,3,1,1,7,1,10,1,2970,3069,West
7,3,None,None,East,West,3,3,1,1,7,1,10,1,3069,3168,West
6,3,North,South,East,None,4,3,2,1,7,1,9,1,3168,3267,West
6,4,North,South,None,West,4,4,1,1,8,1,10,1,3267,3366,North
5,4,North,None,East,West,4,5,1,1,8,1,9,1,3366,0,West
9,1,None,None,East,West,1,5,8,5,11,5,18,5,0,99,Stop
8,1,None,None,East,West,1,5,8,5,10,5,18,5,99,198,West
7,1,None,None,East,West,1,5,8,5,10,4,18,5,198,297,West
6,1,North,None,East,West,1,5,8,5,10,5,17,5,297,396,West
5,1,None,None,East,West,1,5,8,5,11,5,17,5,396,495,West
4,1,North,None,East,West,2,5,8,5,10,5,18,5,495,594,West
3,1,None,None,East,West,2,5,8,5,10,5,18,4,594,693,West
2,1,None,None,East,West,1,5,9,5,10,5,18,4,693,792,West
1,1,North,None,East,None,1,5,8,5,11,5,18,4,792,891,West
1,2,North,South,None,None,1,4,8,5,10,5,18,5,891,990,North
1,3,North,South,None,None,1,5,9,5,10,5,18,4,990,1089,North
1,4,North,South,None,None,2,5,10,5,9,5,18,4,1089,1088,North
1,5,None,South,East,None,3,5,9,5,9,5,18,5,1088,1387,North
2,5,None,None,East,West,1,1,8,5,10,5,18,5,1387,1486,East
3,5,None,None,East,West,1,2,9,5,10,5,17,5,1486,1585,East
4,5,None,South,East,West,1,2,8,5,10,4,17,5,1585,1684,East
5,5,None,South,East,West,1,2,9,5,10,5,17,5,1684,1783,East
6,5,None,South,None,West,1,1,9,4,9,5,18,5,1783,1882,East
6,4,North,South,None,West,1,1,9,4,8,5,18,5,1882,1981,South
6,3,North,South,East,None,2,1,9,3,9,5,18,5,1981,2080,South
7,3,None,None,East,West,3,1,10,3,9,5,18,5,2080,2179,East
8,3,None,None,East,West,4,1,9,3,10,5,17,5,2179,2478,East
9,3,North,None,East,West,3,1,4,1,10,4,18,5,2478,2577,East
10,3,North,None,East,West,2,1,3,1,9,4,18,5,2577,2576,East
10,4,North,South,None,West,1,1,4,1,9,4,17,5,2576,2575,North
10,5,None,South,East,West,2,1,4,2,9,4,17,5,2575,2774,North
9,5,None,South,East,West,2,1,4,3,5,1,16,5,2774,2773,West
9,4,North,South,East,None,1,1,4,4,4,1,17,5,2773,2772,South
9,3,North,None,East,West,1,2,4,5,4,1,17,5,2772,2771,South
10,3,North,None,East,West,1,3,4,4,3,1,16,5,2771,2870,East
11,3,None,None,East,West,1,3,4,5,2,1,16,5,2870,2969,East
12,3,None,None,East,West,1,2,5,5,3,1,16,5,2969,3068,East
13,3,North,South,None,West,1,3,6,5,4,1,15,5,3068,3167,East
13,4,North,South,East,None,1,3,6,4,4,2,14,5,3167,3266,North
14,4,North,None,East,West,1,3,6,5,4,3,14,5,3266,3365,East
15,4,North,South,None,West,1,3,6,4,3,3,15,5,3365,3364,East
15,4,North,South,None,West,1,2,6,4,3,3,15,5,3364,0,East
9,1,None,None,East,West,1,5,8,5,11,5,18,5,0,-1,Stop
9,1,None,None,East,West,2,5,9,5,11,5,18,5,-1,-2,Stop
9,1,None,None,East,West,3,5,9,4,10,5,18,5,-2,-3,Stop
9,1,None,None,East,West,3,5,10,4,11,5,17,5,-3,-4,Stop
9,1,None,None,East,West,3,5,10,3,11,5,18,5,-4,-5,Stop
9,1,None,None,East,West,2,5,10,3,10,5,18,5,-5,94,Stop
10,1,None,None,East,West,1,5,10,3,11,5,18,4,94,193,East
11,1,None,None,East,West,2,5,9,3,11,5,18,5,193,292,East
12,1,None,None,East,West,1,5,9,3,10,5,17,5,292,391,East
13,1,North,None,East,West,1,4,8,3,11,5,18,5,391,490,East
13,2,North,South,None,None,1,5,8,3,11,5,18,4,490,589,North
13,3,North,South,None,West,1,5,7,3,11,5,18,5,589,688,North
13,4,North,South,East,None,1,4,7,3,11,5,17,5,688,787,North
13,5,None,South,East,None,1,3,7,3,11,5,17,5,787,886,North
14,5,None,South,East,West,1,4,6,3,11,5,16,5,886,985,East
15,5,None,South,East,West,1,4,7,3,11,5,17,5,985,1284,East
16,5,None,None,East,West,1,4,8,3,11,5,17,5,1284,1383,East
17,5,None,None,East,West,1,3,9,3,11,5,7,1,1383,1382,East
16,5,None,None,East,West,1,2,10,3,11,5,7,1,1382,1381,West
15,5,None,South,East,West,1,2,11,3,11,5,8,1,1381,1380,West
14,5,None,South,East,West,1,2,11,3,11,5,9,1,1380,1379,West
13,5,None,South,East,None,1,1,12,3,11,5,10,1,1379,1378,West
13,4,North,South,East,None,1,1,12,3,11,5,11,1,1378,1577,South
13,3,North,South,None,West,1,2,3,1,11,5,12,1,1577,1676,South
12,3,None,None,East,West,1,3,2,1,10,5,12,1,1676,1775,West
11,3,None,None,East,West,1,4,3,1,9,5,11,1,1775,1874,West
10,3,North,None,East,West,1,5,4,1,8,5,10,1,1874,1873,West
10,4,North,South,None,West,2,5,4,1,8,5,9,1,1873,1872,North
10,5,None,South,East,West,2,5,4,2,9,5,10,1,1872,2071,North
9,5,None,South,East,West,2,5,4,3,4,1,11,1,2071,2070,West
8,5,None,None,East,None,1,5,4,2,5,1,10,1,2070,2069,West
9,5,None,South,East,West,1,4,4,1,5,1,9,1,2069,2068,East
9,4,North,South,East,None,1,3,4,1,6,1,9,1,2068,2167,South
9,3,North,None,East,West,1,3,4,2,6,2,10,1,2167,2266,South
8,3,None,None,East,West,1,2,4,2,6,3,10,1,2266,2365,West
7,3,None,None,East,West,1,2,4,3,6,3,9,1,2365,2664,West
6,3,North,South,East,None,1,2,4,3,5,1,10,1,2664,2763,West
6,4,North,South,None,West,1,1,3,3,4,1,9,1,2763,2862,North
6,5,None,South,None,West,2,1,4,3,4,1,8,1,2862,2961,North
5,5,None,South,East,West,2,1,3,3,3,1,9,1,2961,3060,West
4,5,None,South,East,West,1,1,4,3,4,1,10,1,3060,3159,West
4,4,North,South,East,None,1,2,4,2,5,1,9,1,3159,3258,South
4,3,North,South,None,West,1,2,4,2,5,1,9,1,3258,3557,South
4,2,North,South,None,None,1,2,4,1,5,1,8,1,3557,3556,South
4,3,North,South,None,West,1,1,4,2,6,1,7,1,3556,3555,North
4,4,North,South,East,None,2,1,4,3,7,1,6,1,3555,3554,North
4,5,None,South,East,West,2,1,4,4,8,1,6,2,3554,3653,North
3,5,None,None,East,West,2,1,4,4,7,1,6,3,3653,3752,West
2,5,None,None,East,West,1,1,4,3,6,1,7,3,3752,3751,West
1,5,None,South,East,None,2,1,4,4,6,2,7,3,3751,3750,West
2,5,None,None,East,West,3,1,4,4,6,1,8,3,3750,3749,East
3,5,None,None,East,West,4,1,4,3,6,1,7,3,3749,3748,East
4,5,None,South,East,West,3,1,3,3,6,1,7,3,3748,3747,East
4,4,North,South,East,None,4,1,3,3,7,1,8,3,3747,3746,South
4,3,North,South,None,West,4,1,3,3,6,1,8,3,3746,3745,South
4,2,North,South,None,None,3,1,4,3,7,1,8,3,3745,0,South
9,1,None,None,East,West,1,5,8,5,11,5,18,5,0,-1,Stop
9,1,None,None,East,West,1,4,8,5,10,5,18,5,-1,-2,Stop
9,1,None,None,East,West,1,5,9,5,11,5,17,5,-2,-3,Stop
9,1,None,None,East,West,1,5,9,5,11,5,16,5,-3,-4,Stop
9,1,None,None,East,West,2,5,9,4,11,5,16,5,-4,-5,Stop
9,1,None,None,East,West,1,5,9,3,10,5,16,5,-5,94,Stop
10,1,None,None,East,West,1,5,9,4,9,5,17,5,94,193,East
11,1,None,None,East,West,1,4,9,3,8,5,16,5,193,292,East
12,1,None,None,East,West,1,4,9,4,8,5,17,5,292,391,East
13,1,North,None,East,West,1,4,9,4,8,5,16,5,391,490,East
13,2,North,South,None,None,1,4,9,4,9,5,16,5,490,589,North
13,3,North,South,None,West,1,4,9,4,9,4,16,5,589,688,North
13,4,North,South,East,None,1,3,9,4,9,4,16,5,688,787,North
14,4,North,None,East,West,1,2,9,4,9,4,16,5,787,886,East
15,4,North,South,None,West,1,1,10,4,9,3,17,5,886,985,East
15,5,None,South,East,West,2,1,10,5,8,3,17,5,985,1084,North
16,5,None,None,East,West,2,1,10,4,7,3,17,5,1084,1383,East
17,5,None,None,East,West,1,1,10,3,6,3,7,1,1383,1382,East
16,5,None,None,East,West,1,2,9,3,7,3,6,1,1382,1381,West
15,5,None,South,East,West,1,2,8,3,6,3,5,1,1381,1480,West
14,5,None,South,East,West,1,3,9,3,6,4,4,1,1480,1579,West
13,5,None,South,East,None,1,3,8,3,6,5,3,1,1579,1578,West
13,4,North,South,East,None,1,3,7,3,6,4,2,1,1578,1577,South
13,3,North,South,None,West,1,4,7,3,6,5,2,1,1577,1676,South
12,3,None,None,East,West,1,4,6,3,6,4,1,1,1676,1775,West
11,3,None,None,East,West,1,5,7,3,6,5,2,1,1775,1874,West
10,3,North,None,East,West,1,4,7,3,6,4,3,1,1874,1973,West
9,3,North,None,East,West,1,5,6,3,6,3,2,1,1973,2072,West
8,3,None,None,East,West,1,4,6,2,6,3,3,1,2072,2371,West
7,3,None,None,East,West,1,4,6,3,5,1,4,1,2371,2670,West
6,3,North,South,East,None,1,4,2,1,5,1,4,1,2670,2669,West
6,3,North,South,East,None,1,3,2,1,4,1,4,2,2669,2768,West
6,2,North,South,None,None,1,3,1,1,4,1,4,3,2768,2867,South
6,1,North,None,East,West,1,4,2,1,3,1,3,3,2867,2966,South
5,1,None,None,East,West,1,3,2,1,3,1,3,3,2966,3265,West
4,1,North,None,East,West,1,4,1,1,5,1,4,3,3265,3364,West
3,1,None,None,East,West,1,3,1,1,6,1,3,3,3364,3463,West
2,1,None,None,East,West,1,2,1,1,6,1,3,3,3463,3762,West
1,1,North,None,East,None,1,2,3,1,5,1,4,3,3762,3761,West
1,1,North,None,East,None,1,3,3,1,4,1,3,3,3761,3760,West
1,1,North,None,East,None,1,4,3,1,5,1,4,3,3760,3759,West
1,1,North,None,East,None,1,5,3,1,5,1,4,3,3759,3858,West
1,2,North,South,None,None,1,4,4,1,4,1,4,2,3858,3957,North
1,6,None,South,East,None,6,4,8,6,11,3,16,6,0,-1,Stop
1,6,None,South,East,None,6,4,8,6,11,3,16,6,-1,-2,Stop
1,6,None,South,East,None,6,4,8,6,11,3,16,6,-2,-3,Stop
1,6,None,South,East,None,6,4,8,6,11,3,16,6,-3,-4,Stop
1,6,None,South,East,None,6,4,8,6,11,3,16,6,-4,-5,Stop
2,6,None,None,East,West,6,4,8,6,11,3,16,6,-5,-6,East
3,6,None,None,East,West,6,4,8,6,11,3,16,6,-6,-7,East
4,6,None,None,East,West,6,4,8,6,11,3,16,6,-7,-8,East
5,6,None,None,East,West,6,4,8,6,11,3,16,6,-8,-9,East
6,6,None,None,East,West,6,4,8,6,11,3,16,6,-9,-10,East
7,6,None,South,East,West,6,4,8,6,11,3,16,6,-10,189,East
8,6,None,None,East,West,6,4,3,1,11,3,16,6,189,188,East
9,6,None,None,East,West,6,4,3,1,11,3,16,6,188,187,East
10,6,None,None,East,West,6,4,3,1,11,3,16,6,187,186,East
11,6,None,None,East,West,6,4,3,1,11,3,16,6,186,185,East
12,6,None,None,East,West,6,4,3,1,11,3,16,6,185,184,East
13,6,None,None,East,West,6,4,3,1,11,3,16,6,184,183,East
14,6,None,South,East,West,6,4,3,1,11,3,16,6,183,182,East
15,6,None,None,East,West,6,4,3,1,11,3,16,6,182,381,East
16,6,None,South,East,West,6,4,3,1,11,3,7,1,381,380,East
16,5,North,South,None,None,6,4,3,1,11,3,7,1,380,379,South
16,4,North,South,East,West,6,4,3,1,11,3,7,1,379,378,South
15,4,None,South,East,West,6,4,3,1,11,3,7,1,378,377,West
14,4,North,South,East,West,6,4,3,1,11,3,7,1,377,376,West
13,4,None,South,East,West,6,4,3,1,11,3,7,1,376,375,West
13,3,North,None,East,West,6,4,3,1,11,3,7,1,375,374,South
12,3,North,None,East,West,6,4,3,1,11,3,7,1,374,573,West
11,3,North,None,East,West,6,4,3,1,5,1,7,1,573,572,West
10,3,North,None,East,West,6,4,3,1,5,1,7,1,572,571,West
9,3,North,None,East,West,6,4,3,1,5,1,7,1,571,570,West
8,3,North,None,East,West,6,4,3,1,5,1,7,1,570,569,West
9,3,North,None,East,West,6,4,3,1,5,1,7,1,569,568,East
10,3,North,None,East,West,6,4,3,1,5,1,7,1,568,567,East
10,4,None,South,East,West,6,4,3,1,5,1,7,1,567,566,North
9,4,None,South,East,West,6,4,3,1,5,1,7,1,566,565,West
9,3,North,None,East,West,6,4,3,1,5,1,7,1,565,564,South
9,3,North,None,East,West,6,4,3,1,5,1,7,1,564,563,South
9,4,None,South,East,West,6,4,3,1,5,1,7,1,563,562,North
9,4,None,South,East,West,6,4,3,1,5,1,7,1,562,561,North
8,4,None,South,East,West,6,4,3,1,5,1,7,1,561,560,West
7,4,North,South,East,West,6,4,3,1,5,1,7,1,560,0,West
1,6,None,South,East,None,6,4,8,6,11,3,16,6,0,-1,Stop
1,6,None,South,East,None,6,4,8,6,11,3,16,6,-1,-2,Stop
1,6,None,South,East,None,6,4,8,6,11,3,16,6,-2,-3,Stop
1,6,None,South,East,None,6,4,8,6,11,3,16,6,-3,-4,Stop
1,6,None,South,East,None,6,4,8,6,11,3,16,6,-4,-5,Stop
2,6,None,None,East,West,6,4,8,6,11,3,16,6,-5,-6,East
3,6,None,None,East,West,6,4,8,6,11,3,16,6,-6,-7,East
4,6,None,None,East,West,6,4,8,6,11,3,16,6,-7,-8,East
5,6,None,None,East,West,6,4,8,6,11,3,16,6,-8,-9,East
6,6,None,None,East,West,6,4,8,6,11,3,16,6,-9,-10,East
7,6,None,South,East,West,6,4,8,6,11,3,16,6,-10,189,East
8,6,None,None,East,West,6,4,3,1,11,3,16,6,189,188,East
7,6,None,South,East,West,6,4,3,1,11,3,16,6,188,187,West
7,5,North,South,None,None,6,4,3,1,11,3,16,6,187,186,South
7,4,North,South,East,West,6,4,3,1,11,3,16,6,186,385,South
6,4,None,South,East,West,1,1,3,1,11,3,16,6,385,384,West
7,4,North,South,East,West,1,1,3,1,11,3,16,6,384,383,East
8,4,None,South,East,West,1,1,3,1,11,3,16,6,383,382,East
9,4,None,South,East,West,1,1,3,1,11,3,16,6,382,381,East
10,4,None,South,East,West,1,1,3,1,11,3,16,6,381,380,East
10,3,North,None,East,West,1,1,3,1,11,3,16,6,380,579,South
11,3,North,None,East,West,1,1,3,1,5,1,16,6,579,578,East
12,3,North,None,East,West,1,1,3,1,5,1,16,6,578,577,East
13,3,North,None,East,West,1,1,3,1,5,1,16,6,577,576,East
14,3,North,None,East,West,1,1,3,1,5,1,16,6,576,575,East
15,3,North,None,East,West,1,1,3,1,5,1,16,6,575,574,East
16,3,North,None,East,West,1,1,3,1,5,1,16,6,574,573,East
16,4,North,South,East,West,1,1,3,1,5,1,16,6,573,572,North
16,5,North,South,None,None,1,1,3,1,5,1,16,6,572,0,North
1,6,None,South,East,None,6,4,8,6,11,3,16,6,0,-1,Stop
1,6,None,South,East,None,6,4,8,6,11,3,16,6,-1,-2,Stop
1,6,None,South,East,None,6,4,8,6,11,3,16,6,-2,-3,Stop
1,6,None,South,East,None,6,4,8,6,11,3,16,6,-3,-4,Stop
1,6,None,South,East,None,6,4,8,6,11,3,16,6,-4,-5,Stop
2,6,None,None,East,West,6,4,8,6,11,3,16,6,-5,-6,East
3,6,None,None,East,West,6,4,8,6,11,3,16,6,-6,-7,East
4,6,None,None,East,West,6,4,8,6,11,3,16,6,-7,-8,East
5,6,None,None,East,West,6,4,8,6,11,3,16,6,-8,-9,East
