@RELATION pacmanInformation
@ATTRIBUTE PacPosX NUMERIC
@ATTRIBUTE PacPosY NUMERIC
@ATTRIBUTE ActN {North, None}
@ATTRIBUTE ActSo {South, None}
@ATTRIBUTE ActE {East, None}
@ATTRIBUTE ActW {West, None}
@ATTRIBUTE ActS {Stop, None}
@ATTRIBUTE NumAgents NUMERIC
@ATTRIBUTE G1PosX NUMERIC
@ATTRIBUTE G1PosY NUMERIC
@ATTRIBUTE G2PosX NUMERIC
@ATTRIBUTE G2PosY NUMERIC
@ATTRIBUTE G3PosX NUMERIC
@ATTRIBUTE G3PosY NUMERIC
@ATTRIBUTE G4PosX NUMERIC
@ATTRIBUTE G4PosY NUMERIC
@ATTRIBUTE DistG1 NUMERIC
@ATTRIBUTE DistG2 NUMERIC
@ATTRIBUTE DistG3 NUMERIC
@ATTRIBUTE DistG4 NUMERIC
@ATTRIBUTE NumDots NUMERIC
@ATTRIBUTE DistDot NUMERIC
@ATTRIBUTE Score NUMERIC
@ATTRIBUTE NextScore NUMERIC
@ATTRIBUTE PacDir {North, South, East, West, Stop, None}
@DATA
8,5,None,None,East,None,Stop,2,6,3,3,4,6,2,18,8,4,6,5,12,82,2,1671,1670,West
9,5,North,None,East,West,Stop,2,6,3,3,3,6,1,18,7,5,8,0,10,82,2,1670,1669,East
10,5,North,None,East,West,Stop,2,6,2,4,3,6,2,18,6,7,8,7,10,82,2,1669,1668,East
11,5,None,None,None,West,Stop,2,6,1,5,3,6,2,18,7,0,8,8,9,82,2,1668,1667,East
10,5,North,None,East,West,Stop,2,6,1,6,3,6,1,18,7,0,6,0,9,82,2,1667,1666,West
9,5,North,None,East,West,Stop,2,7,1,6,2,6,1,18,6,0,6,0,10,82,2,1666,1665,West
8,5,None,None,East,None,Stop,2,8,1,6,3,6,2,18,6,0,4,5,11,82,2,1665,1664,West
9,5,North,None,East,West,Stop,2,8,1,5,3,6,1,18,6,0,6,0,11,82,2,1664,1663,East
10,5,North,None,East,West,Stop,2,8,1,4,3,6,2,18,7,0,8,7,10,82,2,1663,1662,East
11,5,None,None,None,West,Stop,2,8,1,3,3,6,1,18,7,0,10,0,8,82,2,1662,1661,East
10,5,North,None,East,West,Stop,2,8,1,3,3,6,1,18,6,0,9,0,10,82,2,1661,1660,West
9,5,North,None,East,West,Stop,2,9,1,3,4,7,1,18,7,0,7,0,10,82,2,1660,1659,West
8,5,None,None,East,None,Stop,2,8,1,3,5,8,1,18,6,0,5,0,11,82,2,1659,1658,West
9,5,North,None,East,West,Stop,2,8,1,4,5,8,1,18,6,0,5,0,11,82,2,1658,1657,East
10,5,North,None,East,West,Stop,2,9,1,5,5,8,1,18,7,0,5,0,9,82,2,1657,1656,East
11,5,None,None,None,West,Stop,2,8,1,5,5,8,1,18,6,0,6,0,9,82,2,1656,1655,East
10,5,North,None,East,West,Stop,2,9,1,5,5,7,1,18,7,0,5,0,10,82,2,1655,1654,West
9,5,North,None,East,West,Stop,2,8,1,6,5,6,1,18,7,0,3,0,11,82,2,1654,1653,West
8,5,None,None,East,None,Stop,2,7,1,6,4,6,2,18,7,0,3,5,13,82,2,1653,1652,West
9,5,North,None,East,West,Stop,2,8,1,6,4,6,3,18,8,0,4,5,11,82,2,1652,1651,East
10,5,North,None,East,West,Stop,2,9,1,6,5,6,2,18,7,0,4,7,9,82,2,1651,1650,East
11,5,None,None,None,West,Stop,2,10,1,6,4,6,3,18,6,0,6,7,9,82,2,1650,1649,East
10,5,North,None,East,West,Stop,2,9,1,6,4,6,2,18,7,0,5,7,10,82,2,1649,1648,West
9,5,North,None,East,West,Stop,2,8,1,6,3,6,3,18,7,0,5,5,10,82,2,1648,1647,West
8,5,None,None,East,None,Stop,2,7,1,6,2,6,3,18,6,0,5,4,10,82,2,1647,1646,West
9,5,North,None,East,West,Stop,2,8,1,6,3,6,4,18,5,0,5,4,10,82,2,1646,1645,East
10,5,North,None,East,West,Stop,2,7,1,7,3,6,3,18,6,0,5,6,10,82,2,1645,1644,East
11,5,None,None,None,West,Stop,2,7,1,7,3,7,3,18,7,0,6,6,9,82,2,1644,1643,East
10,5,North,None,East,West,Stop,2,7,1,6,3,6,3,18,7,0,6,6,11,82,2,1643,1642,West
9,5,North,None,East,West,Stop,2,8,1,5,3,6,4,18,8,0,6,4,13,82,2,1642,1641,West
8,5,None,None,East,None,Stop,2,9,1,4,3,6,4,18,9,0,6,3,13,82,2,1641,1640,West
9,5,North,None,East,West,Stop,2,10,1,4,3,6,5,17,9,0,7,3,13,82,2,1640,1639,East
10,5,North,None,East,West,Stop,2,10,1,4,2,6,5,18,9,0,9,4,11,82,2,1639,1638,East
11,5,None,None,None,West,Stop,2,10,1,4,3,6,5,18,8,0,9,5,9,82,2,1638,1637,East
10,5,North,None,East,West,Stop,2,11,1,4,2,6,5,18,7,0,9,4,10,82,2,1637,1636,West
9,5,North,None,East,West,Stop,2,10,1,4,2,6,4,18,7,0,8,4,11,82,2,1636,1635,West
8,5,None,None,East,None,Stop,2,10,1,4,2,6,5,18,7,0,7,2,11,82,2,1635,1634,West
9,5,North,None,East,West,Stop,2,9,1,4,1,6,5,18,6,0,0,3,9,82,2,1634,1633,East
10,5,North,None,East,West,Stop,2,8,1,4,1,6,5,18,5,0,0,4,9,82,2,1633,1632,East
11,5,None,None,None,West,Stop,2,8,1,4,2,6,5,18,6,0,10,5,9,82,2,1632,1631,East
10,5,North,None,East,West,Stop,2,9,1,4,2,6,5,18,7,0,9,4,10,82,2,1631,1630,West
9,5,North,None,East,West,Stop,2,8,1,4,3,6,6,18,7,0,7,4,11,82,2,1630,1629,West
9,6,North,South,East,None,Stop,2,8,1,4,2,6,5,18,7,0,9,4,9,82,1,1629,1728,North
9,7,None,South,East,West,Stop,2,8,1,4,3,5,5,18,6,0,9,6,10,81,1,1728,1827,North
8,7,None,None,East,West,Stop,2,9,1,5,3,5,5,18,6,0,7,5,11,80,1,1827,1926,West
7,7,None,None,East,West,Stop,2,9,1,5,3,5,5,18,6,0,6,4,12,79,1,1926,2025,West
6,7,North,South,East,West,Stop,2,9,1,6,3,4,5,18,6,0,4,4,14,78,1,2025,2124,West
6,6,North,South,None,None,Stop,2,9,1,6,3,3,5,18,5,0,3,4,12,77,1,2124,2223,South
6,5,North,South,None,West,Stop,2,8,1,6,2,3,6,18,6,0,3,4,14,76,1,2223,2322,South
5,5,None,None,East,West,Stop,2,7,1,6,2,3,6,18,7,0,4,3,16,75,1,2322,2421,West
4,5,None,None,East,West,Stop,2,7,1,6,3,3,6,18,8,0,4,2,17,74,1,2421,2520,West
3,5,North,South,East,West,Stop,2,8,1,6,2,3,6,18,8,0,6,1,17,73,1,2520,2819,West
3,6,North,South,None,None,Stop,2,9,1,6,2,4,1,18,7,0,7,0,16,72,1,2819,2918,North
3,7,None,South,East,None,Stop,2,10,1,6,1,3,1,18,7,0,0,0,16,71,1,2918,3017,North
4,7,North,None,East,West,Stop,2,10,1,6,2,4,1,18,8,0,7,0,16,70,1,3017,3116,East
5,7,None,None,East,West,Stop,2,11,1,6,3,4,1,18,9,0,5,0,15,69,2,3116,3115,East
6,7,North,South,East,West,Stop,2,12,1,7,3,4,1,18,9,0,5,0,13,69,1,3115,3114,East
6,6,North,South,None,None,Stop,2,13,1,6,3,4,1,17,9,0,3,0,14,69,2,3114,3113,South
6,5,North,South,None,West,Stop,2,12,1,6,2,4,2,17,9,0,3,5,14,69,1,3113,3112,South
5,5,None,None,East,West,Stop,2,13,1,6,2,4,2,16,9,0,4,4,14,69,2,3112,3111,West
4,5,None,None,East,West,Stop,2,13,2,6,2,4,3,15,9,12,5,2,16,69,2,3111,3110,West
3,5,North,South,East,West,Stop,2,13,2,6,1,5,3,16,9,13,0,4,17,69,1,3110,3209,West
3,4,North,South,None,None,Stop,2,13,3,6,2,6,3,16,9,11,5,4,18,68,2,3209,3208,South
3,3,North,None,East,None,Stop,2,14,3,6,3,6,2,16,9,11,3,4,19,68,1,3208,3307,South
4,3,None,South,East,West,Stop,2,13,3,6,2,6,1,16,9,9,3,0,17,67,1,3307,3406,East
4,2,North,South,None,None,Stop,2,13,3,6,2,6,1,15,9,10,2,0,18,66,1,3406,3505,South
4,1,North,None,None,West,Stop,2,13,4,6,2,6,2,15,9,12,3,3,20,65,1,3505,3604,South
3,1,None,None,East,West,Stop,2,13,3,6,1,6,3,16,9,12,0,5,21,64,1,3604,3703,West
2,1,None,None,East,West,Stop,2,13,2,6,1,7,3,16,9,12,0,7,23,63,1,3703,3802,West
1,1,North,None,East,None,Stop,2,13,3,6,2,6,3,17,9,14,6,7,24,62,1,3802,3901,West
1,2,North,South,None,None,Stop,2,13,4,6,3,5,3,17,9,14,6,5,22,61,1,3901,4000,North
1,3,North,South,None,None,Stop,2,13,3,6,2,6,3,16,9,12,6,5,21,60,1,4000,4099,North
1,4,North,South,None,None,Stop,2,12,3,6,1,7,3,16,9,12,0,7,21,59,1,4099,4198,North
1,5,North,South,East,None,Stop,2,11,3,6,2,6,3,17,9,12,8,7,20,58,1,4198,4297,North
2,5,None,None,East,West,Stop,2,11,3,6,3,6,3,17,9,11,6,6,20,57,2,4297,4296,East
3,5,North,South,East,West,Stop,2,12,3,6,4,6,3,18,9,11,4,5,18,57,3,4296,4295,East
3,4,North,South,None,None,Stop,2,13,3,6,4,6,2,18,8,11,3,5,18,57,3,4295,4294,South
3,3,North,None,East,None,Stop,2,13,2,6,5,6,3,18,7,11,5,3,18,57,2,4294,4293,South
4,3,None,South,East,West,Stop,2,13,2,6,6,6,4,18,6,10,5,3,18,57,1,4293,4392,East
5,3,None,None,East,West,Stop,2,13,1,6,7,6,3,18,7,0,5,1,18,56,1,4392,4691,East
6,3,North,South,East,West,Stop,2,13,1,6,8,4,1,18,8,0,5,0,17,55,1,4691,4790,East
6,4,North,South,None,None,Stop,2,13,1,6,9,3,1,18,8,0,5,0,16,54,2,4790,4789,North
6,5,North,South,None,West,Stop,2,13,2,6,9,3,1,18,8,10,4,0,16,54,3,4789,4788,North
6,6,North,South,None,None,Stop,2,13,2,7,9,2,1,18,9,11,4,0,14,54,2,4788,4787,North
6,7,North,South,East,West,Stop,2,13,1,7,9,1,1,17,9,0,3,0,14,54,1,4787,4886,North
6,8,North,South,None,None,Stop,2,12,1,7,9,1,1,18,9,0,2,0,13,53,1,4886,4985,North
6,9,None,South,East,None,Stop,2,13,1,8,9,1,2,18,9,0,2,12,12,52,1,4985,5084,North
7,9,None,None,East,West,Stop,2,13,2,9,9,1,1,18,9,13,2,0,12,51,1,5084,5183,East
8,9,None,None,East,West,Stop,2,13,2,9,9,2,1,18,8,12,1,0,11,50,1,5183,5482,East
9,9,None,None,East,West,Stop,2,13,3,2,1,3,1,18,8,10,0,0,9,49,1,5482,5581,East
10,9,None,None,East,West,Stop,2,14,3,1,1,3,1,18,9,10,0,0,7,48,1,5581,5680,East
11,9,None,None,East,West,Stop,2,14,3,1,2,4,1,17,9,9,17,0,7,47,1,5680,5779,East
12,9,None,None,East,West,Stop,2,14,3,1,2,3,1,18,9,8,18,0,7,46,1,5779,5878,East
13,9,None,South,None,West,Stop,2,15,3,1,1,2,1,18,8,8,0,0,5,45,1,5878,5977,East
13,8,North,South,None,None,Stop,2,15,2,2,1,3,1,18,9,8,0,0,5,44,2,5977,5976,South
13,7,North,South,East,West,Stop,2,15,2,1,1,4,1,18,8,7,0,0,6,44,1,5976,6075,South
14,7,None,None,East,West,Stop,2,15,3,2,1,4,2,18,8,5,0,15,4,43,1,6075,6174,East
15,7,North,None,East,West,Stop,2,15,2,2,1,4,2,18,7,5,0,16,3,42,1,6174,6273,East
16,7,None,South,None,West,Stop,2,15,1,2,1,4,1,18,7,0,0,0,3,41,1,6273,6372,East
16,6,North,South,None,None,Stop,2,15,2,2,1,4,1,18,8,5,0,0,5,40,1,6372,6471,South
16,5,North,South,East,West,Stop,2,15,2,3,1,3,1,18,9,4,0,0,5,39,1,6471,6570,South
16,4,North,South,None,None,Stop,2,15,1,3,1,3,1,18,8,0,0,0,5,38,1,6570,6669,South
16,3,North,None,None,West,Stop,2,16,1,4,1,2,1,18,7,0,0,0,6,37,1,6669,6768,South
15,3,None,South,East,West,Stop,2,15,1,3,1,2,1,18,7,0,0,0,6,36,1,6768,6867,West
14,3,None,None,East,West,Stop,2,15,1,3,1,2,1,18,6,0,0,0,8,35,2,6867,6866,West
13,3,North,South,East,West,Stop,2,15,1,3,1,3,1,18,7,0,0,0,8,35,1,6866,6865,West
13,4,North,South,None,None,Stop,2,15,1,4,1,2,1,18,6,0,0,0,8,35,2,6865,6864,North
13,5,North,South,East,None,Stop,2,16,1,4,1,3,1,18,7,0,0,0,6,35,1,6864,6963,North
14,5,None,None,East,West,Stop,2,15,1,3,1,2,1,18,6,0,0,0,6,34,1,6963,7062,East
15,5,None,None,East,West,Stop,2,16,1,4,1,1,1,18,7,0,0,0,5,33,2,7062,7061,East
16,5,North,South,East,West,Stop,2,17,1,3,1,1,1,18,7,0,0,0,4,33,1,7061,7060,East
16,6,North,South,None,None,Stop,2,18,1,2,1,2,1,18,7,0,0,0,4,33,2,7060,7059,North
16,7,None,South,None,West,Stop,2,18,1,1,1,3,1,18,8,0,0,0,2,33,2,7059,7058,North
15,7,North,None,East,West,Stop,2,18,2,1,1,3,1,18,7,8,0,0,4,33,1,7058,7057,West
14,7,None,None,East,West,Stop,2,18,1,1,1,4,1,18,8,0,0,0,4,33,2,7057,7056,West
13,7,North,South,East,West,Stop,2,18,2,1,2,4,1,18,7,10,17,0,6,33,3,7056,7055,West
13,7,North,South,East,West,Stop,2,18,3,1,2,4,2,18,8,9,17,14,7,33,3,7055,7054,West
13,8,North,South,None,None,Stop,2,18,4,1,2,4,1,18,9,9,18,0,5,33,2,7054,7053,North
13,9,None,South,None,West,Stop,2,18,3,1,1,4,2,18,8,11,0,16,7,33,2,7053,7052,North
12,9,None,None,East,West,Stop,2,18,2,2,1,4,3,18,7,13,0,14,8,33,3,7052,7051,West
11,9,None,None,East,West,Stop,2,18,2,1,1,3,3,18,7,14,0,14,10,33,4,7051,7050,West
10,9,None,None,East,West,Stop,2,18,3,1,1,4,3,18,6,14,0,12,12,33,5,7050,7049,West
9,9,None,None,East,West,Stop,2,18,3,1,2,5,3,18,5,15,15,10,13,33,5,7049,7048,West
8,9,None,None,East,West,Stop,2,18,3,1,1,4,3,18,5,16,0,10,13,33,4,7048,7047,West
7,9,None,None,East,West,Stop,2,18,4,1,2,4,3,17,5,16,13,9,13,33,3,7047,7046,West
6,9,None,South,East,None,Stop,2,18,5,1,3,3,3,16,5,16,11,9,15,33,2,7046,7045,West
6,8,North,South,None,None,Stop,2,18,5,1,2,3,4,16,4,15,11,7,13,33,2,7045,7044,South
6,7,North,South,East,West,Stop,2,18,6,1,3,3,5,16,5,13,9,5,12,33,3,7044,7043,South
6,6,North,South,None,None,Stop,2,18,6,1,4,3,5,16,5,12,7,4,11,33,4,7043,7042,South
6,5,North,South,None,West,Stop,2,18,5,1,4,3,4,16,5,12,6,4,11,33,3,7042,7041,South
5,5,None,None,East,West,Stop,2,18,4,1,3,3,4,17,5,14,6,3,13,33,4,7041,7040,West
4,5,None,None,East,West,Stop,2,18,4,1,2,3,4,18,5,15,6,2,15,33,3,7040,7039,West
3,5,North,South,East,West,Stop,2,18,4,1,2,3,4,18,6,16,5,1,16,33,3,7039,7238,West
3,4,North,South,None,None,Stop,2,18,4,1,1,6,1,18,6,15,0,0,18,33,4,7238,7237,South

9,1,None,None,East,West,Stop,4,3,3,8,5,11,5,18,9,8,5,6,17,95,1,0,99,Stop
10,1,None,None,East,West,Stop,4,3,3,8,5,11,5,18,9,9,6,5,15,94,1,99,198,East
11,1,None,None,East,West,Stop,4,3,4,8,5,11,5,18,8,11,7,4,13,93,1,198,297,East
12,1,None,None,East,West,Stop,4,3,4,9,5,10,5,18,7,12,7,6,12,92,1,297,396,East
13,1,North,None,None,West,Stop,4,3,4,9,6,10,6,18,7,13,9,8,12,91,1,396,495,East
13,2,North,South,None,None,Stop,4,3,5,10,6,10,7,18,8,13,7,8,11,90,1,495,594,North
13,3,North,South,East,West,Stop,4,3,5,9,6,10,6,18,8,12,7,6,11,89,1,594,693,North
13,4,North,South,None,None,Stop,4,3,6,9,7,10,7,18,9,12,7,6,9,88,1,693,792,North
13,5,North,South,East,None,Stop,4,3,7,9,6,9,7,18,8,12,5,6,8,87,1,792,891,North
13,6,North,South,None,None,Stop,4,4,7,9,6,9,7,18,8,10,4,5,8,86,1,891,990,North
13,7,North,South,East,West,Stop,4,5,7,9,6,9,7,18,9,8,5,4,7,85,1,990,1089,North
12,7,None,None,East,West,Stop,4,6,7,9,7,9,7,18,9,6,3,3,7,84,1,1089,1188,West
11,7,None,None,East,West,Stop,4,7,7,9,6,8,7,17,9,4,3,3,8,83,1,1188,1287,West
10,7,None,South,East,West,Stop,4,7,7,9,5,9,7,17,9,3,3,1,9,82,1,1287,1586,West
9,7,None,South,East,West,Stop,3,8,7,9,5,6,1,17,9,1,2,0,9,81,1,1586,1885,West
8,7,None,None,East,West,Stop,2,1,2,10,5,6,2,16,9,12,4,7,10,80,1,1885,1984,West
7,7,None,None,East,West,Stop,2,1,1,11,5,6,2,16,9,0,6,6,10,79,1,1984,2083,West
6,7,North,South,East,West,Stop,2,2,1,10,5,6,3,15,9,0,6,4,11,78,1,2083,2182,West
6,6,North,South,None,None,Stop,2,3,1,11,5,7,3,15,9,0,6,4,13,77,1,2182,2281,South
6,5,North,South,None,West,Stop,2,2,1,10,5,7,3,16,9,0,4,3,15,76,1,2281,2380,South
6,4,North,South,None,None,Stop,2,1,1,10,5,6,3,17,9,0,5,1,16,75,1,2380,2679,South
6,3,North,South,East,West,Stop,2,1,2,9,5,6,1,17,9,6,5,0,16,74,1,2679,2778,South
7,3,None,None,East,West,Stop,2,1,3,10,5,6,1,16,9,6,5,0,16,73,1,2778,2877,East
8,3,None,None,East,West,Stop,2,1,2,11,5,6,1,17,9,8,5,0,15,72,1,2877,2976,East
9,3,None,None,East,West,Stop,2,1,1,11,5,6,2,17,9,0,4,4,15,71,1,2976,3075,East
10,3,None,None,East,West,Stop,2,1,2,11,5,6,1,18,9,10,3,0,13,70,1,3075,3174,East
11,3,None,None,East,West,Stop,2,1,1,10,5,6,1,18,8,0,3,0,13,69,1,3174,3273,East
12,3,None,None,East,West,Stop,2,1,1,9,5,6,1,18,9,0,5,0,11,68,2,3273,3272,East
13,3,North,South,East,West,Stop,2,1,2,10,5,7,1,18,8,13,5,0,9,68,1,3272,3271,East
13,4,North,South,None,None,Stop,2,1,3,10,5,6,1,18,7,13,4,0,8,68,2,3271,3270,North
13,5,North,South,East,None,Stop,2,1,2,10,5,7,1,18,7,15,3,0,7,68,1,3270,3269,North
13,6,North,South,None,None,Stop,2,1,1,10,5,8,1,18,7,0,4,0,7,68,2,3269,3268,North
13,7,North,South,East,West,Stop,2,1,1,9,5,9,1,18,8,0,6,0,5,68,1,3268,3367,North
13,8,North,South,None,None,Stop,2,2,1,9,5,9,1,18,7,0,7,0,6,67,1,3367,3466,North
13,9,None,South,None,West,Stop,2,3,1,8,5,8,1,18,7,0,9,0,8,66,1,3466,3565,North
12,9,None,None,East,West,Stop,2,3,1,9,5,7,1,18,6,0,7,0,9,65,1,3565,3664,West
11,9,None,None,East,West,Stop,2,3,1,9,5,8,1,18,6,0,6,0,10,64,1,3664,3763,West
10,9,None,None,East,West,Stop,2,4,1,8,5,9,1,18,6,0,6,0,11,63,1,3763,3862,West
9,9,None,None,East,West,Stop,2,4,1,8,5,8,1,18,6,0,5,0,11,62,1,3862,3961,West
8,9,None,None,East,West,Stop,2,4,2,9,5,7,1,18,7,11,5,0,13,61,1,3961,4060,West
7,9,None,None,East,West,Stop,2,4,2,9,6,7,1,18,6,10,5,0,13,60,1,4060,4159,West
6,9,None,South,East,None,Stop,2,4,1,10,6,8,1,18,7,0,7,0,14,59,1,4159,4258,West
6,8,North,South,None,None,Stop,2,4,2,10,7,9,1,18,7,8,5,0,12,58,2,4258,4257,South
6,7,North,South,East,West,Stop,2,4,1,10,7,10,1,18,8,0,4,0,12,58,1,4257,4256,South
7,7,None,None,East,West,Stop,2,4,1,11,7,9,1,18,7,0,4,0,12,58,2,4256,4255,East
8,7,None,None,East,West,Stop,2,3,1,12,7,9,1,18,8,0,4,0,11,58,3,4255,4254,East
9,7,None,South,East,West,Stop,2,3,1,11,7,9,1,18,8,0,2,0,11,58,4,4254,4453,East
10,7,None,South,East,West,Stop,1,4,1,3,1,10,1,18,9,0,0,0,9,58,4,4453,4452,East
11,7,None,None,East,West,Stop,1,4,2,3,1,9,1,18,8,12,0,0,9,58,3,4452,4451,East

9,1,None,None,East,West,Stop,4,3,3,8,5,11,5,18,9,8,5,6,17,95,1,0,99,Stop
10,1,None,None,East,West,Stop,4,3,3,8,5,11,5,18,9,9,6,5,16,94,1,99,198,East
11,1,None,None,East,West,Stop,4,3,3,8,5,11,5,18,9,10,7,4,15,93,1,198,297,East
12,1,None,None,East,West,Stop,4,3,3,8,5,11,5,18,9,11,8,5,14,92,1,297,396,East
13,1,North,None,None,West,Stop,4,3,3,8,5,11,5,18,9,12,9,6,13,91,1,396,495,East
13,2,North,South,None,None,Stop,4,3,3,8,5,11,5,18,9,11,8,5,12,90,1,495,594,North
13,3,North,South,East,West,Stop,4,3,3,8,5,11,5,18,9,10,7,4,11,89,1,594,693,North
13,4,North,South,None,None,Stop,4,3,3,8,5,11,5,18,9,11,6,3,10,88,1,693,792,North
13,5,North,South,East,None,Stop,4,3,3,8,5,11,5,18,9,12,5,2,9,87,1,792,891,North
13,6,North,South,None,None,Stop,4,3,3,8,5,11,5,18,9,13,6,3,8,86,1,891,990,North
13,7,North,South,East,West,Stop,4,3,3,8,5,11,5,18,9,14,7,4,7,85,1,990,1089,North
12,7,None,None,East,West,Stop,4,3,3,8,5,11,5,18,9,13,6,3,8,84,1,1089,1188,West
11,7,None,None,East,West,Stop,4,3,3,8,5,11,5,18,9,12,5,2,9,83,1,1188,1287,West
10,7,None,South,East,West,Stop,4,3,3,8,5,11,5,18,9,11,4,3,10,82,1,1287,1286,West
10,6,North,South,None,West,Stop,4,3,3,8,5,11,5,18,9,10,3,2,11,82,2,1286,1285,South

9,1,None,None,East,West,Stop,4,3,3,8,5,11,5,18,9,8,5,6,17,95,1,0,99,Stop
10,1,None,None,East,West,Stop,4,3,3,8,5,11,5,18,9,9,6,5,16,94,1,99,198,East
11,1,None,None,East,West,Stop,4,3,3,8,5,11,5,18,9,10,7,4,15,93,1,198,297,East
12,1,None,None,East,West,Stop,4,3,3,8,5,11,5,18,9,11,8,5,14,92,1,297,396,East
13,1,North,None,None,West,Stop,4,3,3,8,5,11,5,18,9,12,9,6,13,91,1,396,495,East
13,2,North,South,None,None,Stop,4,3,3,8,5,11,5,18,9,11,8,5,12,90,1,495,594,North
13,3,North,South,East,West,Stop,4,3,3,8,5,11,5,18,9,10,7,4,11,89,1,594,693,North
13,4,North,South,None,None,Stop,4,3,3,8,5,11,5,18,9,11,6,3,10,88,1,693,792,North
13,5,North,South,East,None,Stop,4,3,3,8,5,11,5,18,9,12,5,2,9,87,1,792,891,North
13,6,North,South,None,None,Stop,4,3,3,8,5,11,5,18,9,13,6,3,8,86,1,891,990,North
13,7,North,South,East,West,Stop,4,3,3,8,5,11,5,18,9,14,7,4,7,85,1,990,1089,North
12,7,None,None,East,West,Stop,4,3,3,8,5,11,5,18,9,13,6,3,8,84,1,1089,1188,West
11,7,None,None,East,West,Stop,4,3,3,8,5,11,5,18,9,12,5,2,9,83,1,1188,1287,West
10,7,None,South,East,West,Stop,4,3,3,8,5,11,5,18,9,11,4,3,10,82,1,1287,1286,West
10,6,North,South,None,West,Stop,4,3,3,8,5,11,5,18,9,10,3,2,11,82,2,1286,1285,South

1,18,None,South,East,None,Stop,4,5,9,11,3,17,6,25,13,13,25,28,29,0,0,0,-1,Stop
1,17,North,South,None,None,Stop,4,5,9,11,3,17,6,25,13,12,24,27,28,0,0,-1,-2,South
1,16,North,South,East,None,Stop,4,5,9,11,3,17,6,25,13,11,23,26,27,0,0,-2,-3,South
2,16,None,South,East,West,Stop,4,5,9,11,3,17,6,25,13,10,22,25,26,0,0,-3,-4,East
2,15,North,South,East,West,Stop,4,5,9,11,3,17,6,25,13,9,21,24,25,0,0,-4,-5,South
2,14,North,None,East,West,Stop,4,5,9,11,3,17,6,25,13,8,20,23,24,0,0,-5,-6,South
3,14,North,None,East,West,Stop,4,5,9,11,3,17,6,25,13,7,19,22,23,0,0,-6,-7,East
4,14,North,None,East,West,Stop,4,5,9,11,3,17,6,25,13,6,18,21,22,0,0,-7,-8,East
5,14,North,None,East,West,Stop,4,5,9,11,3,17,6,25,13,5,17,20,21,0,0,-8,-9,East
6,14,North,None,East,West,Stop,4,5,9,11,3,17,6,25,13,6,16,19,20,0,0,-9,-10,East
7,14,North,None,East,West,Stop,4,5,9,11,3,17,6,25,13,7,15,18,19,0,0,-10,-11,East
8,14,North,South,East,West,Stop,4,5,9,11,3,17,6,25,13,8,14,17,18,0,0,-11,-12,East
8,13,North,South,East,None,Stop,4,5,9,11,3,17,6,25,13,7,13,16,17,0,0,-12,-13,South
8,12,North,South,East,West,Stop,4,5,9,11,3,17,6,25,13,6,12,15,18,0,0,-13,-14,South
8,11,North,South,East,None,Stop,4,5,9,11,3,17,6,25,13,5,11,14,19,0,0,-14,-15,South
8,10,North,South,East,None,Stop,4,5,9,11,3,17,6,25,13,4,10,13,20,0,0,-15,-16,South
8,9,North,South,East,None,Stop,4,5,9,11,3,17,6,25,13,3,9,12,21,0,0,-16,-17,South
8,8,North,South,East,None,Stop,4,5,9,11,3,17,6,25,13,4,8,11,22,0,0,-17,-18,South
8,7,North,South,East,None,Stop,4,5,9,11,3,17,6,25,13,5,7,10,23,0,0,-18,-19,South
8,6,North,South,East,West,Stop,4,5,9,11,3,17,6,25,13,6,6,9,24,0,0,-19,-20,South
7,6,None,None,East,West,Stop,4,5,9,11,3,17,6,25,13,5,7,10,25,0,0,-20,-21,West
6,6,North,None,East,West,Stop,4,5,9,11,3,17,6,25,13,4,8,11,26,0,0,-21,-22,West
6,7,North,South,None,West,Stop,4,5,9,11,3,17,6,25,13,3,9,12,25,0,0,-22,-23,North
5,7,North,South,East,West,Stop,4,5,9,11,3,17,6,25,13,2,10,13,26,0,0,-23,-24,West
5,8,North,South,East,West,Stop,4,5,9,11,3,17,6,25,13,1,11,14,25,0,0,-24,175,North
5,9,North,South,East,West,Stop,3,1,1,11,3,17,6,25,13,0,12,15,24,0,0,175,174,North
6,9,North,South,None,West,Stop,3,1,1,11,3,17,6,25,13,0,11,14,23,0,0,174,173,East
6,8,North,South,None,West,Stop,3,1,1,11,3,17,6,25,13,0,10,13,24,0,0,173,172,South
6,7,North,South,None,West,Stop,3,1,1,11,3,17,6,25,13,0,9,12,25,0,0,172,171,South
6,6,North,None,East,West,Stop,3,1,1,11,3,17,6,25,13,0,8,11,26,0,0,171,170,South
7,6,None,None,East,West,Stop,3,1,1,11,3,17,6,25,13,0,7,10,25,0,0,170,169,East
8,6,North,South,East,West,Stop,3,1,1,11,3,17,6,25,13,0,6,9,24,0,0,169,168,East
8,5,North,South,East,None,Stop,3,1,1,11,3,17,6,25,13,0,5,10,25,0,0,168,167,South
9,5,North,South,East,West,Stop,3,1,1,11,3,17,6,25,13,0,4,9,24,0,0,167,166,East
9,4,North,South,East,West,Stop,3,1,1,11,3,17,6,25,13,0,3,10,25,0,0,166,165,South
9,3,North,None,East,West,Stop,3,1,1,11,3,17,6,25,13,0,2,11,26,0,0,165,164,South
10,3,North,None,East,West,Stop,3,1,1,11,3,17,6,25,13,0,1,10,25,0,0,164,363,East
