@relation pacmanInformation-weka.filters.unsupervised.attribute.Remove-R24

@attribute PacPosX numeric
@attribute PacPosY numeric
@attribute ActN {North,None}
@attribute ActSo {South,None}
@attribute ActE {East,None}
@attribute ActW {West,None}
@attribute ActS {Stop,None}
@attribute NumAgents numeric
@attribute G1PosX numeric
@attribute G1PosY numeric
@attribute G2PosX numeric
@attribute G2PosY numeric
@attribute G3PosX numeric
@attribute G3PosY numeric
@attribute G4PosX numeric
@attribute G4PosY numeric
@attribute DistG1 numeric
@attribute DistG2 numeric
@attribute DistG3 numeric
@attribute DistG4 numeric
@attribute NumDots numeric
@attribute DistDot numeric
@attribute Score numeric
@attribute PacDir {North,South,East,West,Stop,None}

@data
9,12,North,South,East,West,Stop,3,1,1,7,14,14,5,16,12,0,4,12,6,1,12,175,West
8,12,North,South,East,West,Stop,3,1,1,6,14,14,4,15,12,0,4,14,7,1,13,174,West
7,12,North,South,East,West,Stop,3,1,1,6,13,15,4,15,12,0,2,16,9,1,14,173,West
7,13,North,South,East,West,Stop,3,1,1,6,12,15,5,16,12,0,2,16,11,1,15,172,North
6,13,North,South,East,West,Stop,3,1,1,6,12,15,6,16,11,0,1,16,11,1,16,171,West
5,13,North,South,East,West,Stop,3,1,1,6,13,15,5,16,12,0,1,18,13,1,17,170,West
5,12,North,South,East,West,Stop,3,1,1,6,14,16,5,17,12,0,3,18,11,1,16,169,South
6,12,North,South,East,West,Stop,3,1,1,6,13,16,4,16,12,0,1,18,10,1,15,168,East
6,13,North,South,East,West,Stop,2,1,1,3,1,15,4,16,12,0,0,18,11,1,16,367,North
6,14,None,South,East,West,Stop,2,1,1,3,1,16,4,16,12,0,0,20,11,1,17,366,North
7,14,None,South,East,West,Stop,2,1,1,3,1,16,5,15,12,0,0,18,10,1,16,365,East
8,14,None,South,East,West,Stop,2,1,1,3,1,15,5,15,12,0,0,16,10,1,15,364,East
9,14,None,South,East,West,Stop,2,1,1,3,1,15,4,16,12,0,0,16,10,1,14,363,East
10,14,None,South,East,West,Stop,2,1,1,3,1,14,4,17,12,0,0,14,8,1,13,362,East
11,14,None,South,East,West,Stop,2,1,1,3,1,15,4,17,13,0,0,14,7,1,12,361,East
12,14,None,South,East,West,Stop,2,1,1,3,1,16,4,17,13,0,0,14,5,1,11,360,East
13,14,None,South,East,West,Stop,2,1,1,3,1,17,4,17,14,0,0,14,5,1,10,359,East
14,14,None,South,East,West,Stop,2,1,1,3,1,17,5,18,14,0,0,12,3,1,9,358,East
15,14,None,South,East,West,Stop,2,1,1,3,1,18,5,17,14,0,0,12,3,1,8,357,East
16,14,None,South,East,West,Stop,2,1,1,3,1,18,6,17,13,0,0,10,1,1,7,356,East
17,14,None,South,East,West,Stop,2,1,1,3,1,18,5,16,13,0,0,10,1,1,6,355,East
17,13,North,South,East,West,Stop,2,1,1,3,1,18,5,16,14,0,0,9,2,1,5,354,South
17,12,North,South,East,West,Stop,2,1,1,3,1,18,4,16,14,0,0,9,3,1,4,353,South
16,12,North,South,East,West,Stop,2,1,1,3,1,18,5,16,14,0,0,9,1,1,5,352,West
16,13,North,South,East,West,Stop,1,1,1,3,1,18,5,7,1,0,0,10,0,1,6,551,North
15,13,North,South,East,West,Stop,1,1,1,3,1,18,5,7,1,0,0,11,0,1,7,550,West
15,12,North,South,East,West,Stop,1,1,1,3,1,17,5,7,1,0,0,9,0,1,6,549,South
15,11,North,South,East,West,Stop,1,1,1,3,1,17,6,7,1,0,0,7,0,1,5,548,South
15,10,North,South,East,West,Stop,1,1,1,3,1,17,6,7,1,0,0,6,0,1,4,547,South
15,9,North,South,East,West,Stop,1,1,1,3,1,17,6,7,1,0,0,5,0,1,3,546,South
14,1,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,16,13,12,15,229,1,0,Stop
14,1,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,16,13,12,15,229,1,-1,Stop
14,1,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,16,13,12,15,229,1,-2,Stop
14,1,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,16,13,12,15,229,1,-3,Stop
14,1,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,16,13,12,15,229,1,-4,Stop
15,1,North,None,East,West,Stop,4,10,13,13,13,14,13,17,13,17,14,13,14,228,1,95,East
15,2,North,South,None,None,Stop,4,10,13,13,13,14,13,17,13,16,13,12,13,227,1,194,North
15,3,None,South,East,None,Stop,4,10,13,13,13,14,13,17,13,15,12,11,12,226,1,293,North
16,3,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,16,13,12,11,225,1,392,East
17,3,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,17,14,13,10,224,1,491,East
18,3,North,None,None,West,Stop,4,10,13,13,13,14,13,17,13,18,15,14,11,223,1,590,East
18,4,North,South,None,None,Stop,4,10,13,13,13,14,13,17,13,17,14,13,10,222,1,689,North
18,5,North,South,None,None,Stop,4,10,13,13,13,14,13,17,13,16,13,12,9,221,1,788,North
18,6,None,South,East,West,Stop,4,10,13,13,13,14,13,17,13,15,12,11,8,220,1,887,North
19,6,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,16,13,12,9,219,1,986,East
20,6,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,17,14,13,10,218,1,1085,East
21,6,North,South,None,West,Stop,4,10,13,13,13,14,13,17,13,18,15,14,11,217,1,1184,East
21,7,North,South,None,None,Stop,4,10,13,13,13,14,13,17,13,17,14,13,10,216,1,1283,North
21,8,North,South,None,None,Stop,4,10,13,13,13,14,13,17,13,16,13,12,9,215,1,1382,North
21,9,North,South,East,West,Stop,4,10,13,13,13,14,13,17,13,15,12,11,8,214,1,1481,North
21,10,North,South,None,None,Stop,4,10,13,13,13,14,13,17,13,14,11,10,7,213,1,1580,North
21,11,North,South,None,None,Stop,4,10,13,13,13,14,13,17,13,13,10,9,6,212,1,1679,North
